objectid,stfstatusfirmaid,orfkode,firorgnr,konsernopporgnr,konsernoppnavn,firorgnrknytning,firfirmanavn1,fylfylkenavn,fylkesnavn,kommune_id,firkommnr,kommunenavn,knrkommnavn,firantansatt,ansatt_kd,firoms,firdriftres,etablertdato,sektorkode,status_po,nakkategori1,naktittel1,nakgruppetekst1,nakkategori2,nakkategori3,nakkategori4,nakkategori5,koordinat_y,koordinat_x,load_date,geometry_x,geometry_y,longitude,latitude
121033,3,Enkeltpersonforetak,919140143,,,,Rina Eide Løvaasen,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,0.0,0.0,2017-06-15,Personlig næringsdrivende,Privat sektor,9,Skapende kunstnerisk virksomhet innenfor visuell kunst,"Kulturell virksomhet, idrett og fritidsaktiviteter",90,901,9012,90120,177964.0,6538913.0,2025-11-05 03:14:43,177963.6398,6538913.3574,9.411800000740016,58.86890000150045
121041,1,Enkeltpersonforetak,919140437,,,,Ole Halvor Tveiten,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2017-06-15,Personlig næringsdrivende,Privat sektor,2,Avvirkning,"Jordbruk, skogbruk og fiske",22,220,2200,2200,177171.0,6615503.0,2025-11-05 03:14:43,177171.2999999998,6615503.300000001,9.284510474769146,59.55275799665316
121041,1,Enkeltpersonforetak,919140437,,,,Ole Halvor Tveiten,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2017-06-15,Personlig næringsdrivende,Privat sektor,2,Avvirkning,"Jordbruk, skogbruk og fiske",22,220,2200,2200,177171.0,6615503.0,2025-11-05 03:14:43,177171.2999999998,6615503.300000001,9.284510474769146,59.55275799665316
121066,1,Enkeltpersonforetak,919141042,,,,Siv.Ing. Eivind Vrålstad,Telemark,Telemark,4016.0,4016,Drangedal,DRANGEDAL,,0-1,0.0,0.0,2017-06-15,Personlig næringsdrivende,Privat sektor,1,Melkeproduksjon på storfe og oppdrett av melkekyr,"Jordbruk, skogbruk og fiske",14,141,1410,1410,157769.0,6572275.0,2025-11-05 03:14:43,157768.91000000015,6572275.220000001,9.011765698137866,59.151303439129045
121066,1,Enkeltpersonforetak,919141042,,,,Siv.Ing. Eivind Vrålstad,Telemark,Telemark,4016.0,4016,Drangedal,DRANGEDAL,,0-1,0.0,0.0,2017-06-15,Personlig næringsdrivende,Privat sektor,1,Melkeproduksjon på storfe og oppdrett av melkekyr,"Jordbruk, skogbruk og fiske",14,141,1410,1410,157769.0,6572275.0,2025-11-05 03:14:43,157768.91000000015,6572275.220000001,9.011765698137866,59.151303439129045
121100,1,Enkeltpersonforetak,919142197,,,,Tannlege Ellen Størby,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-06-15,Personlig næringsdrivende,Privat sektor,8,Tannlegetjenester,Helse- og sosialtjenester,86,862,8623,86230,194022.0,6567400.0,2025-11-05 03:14:43,194022.3700000001,6567400.1,9.649546200516069,59.13534695275063
121100,1,Enkeltpersonforetak,919142197,,,,Tannlege Ellen Størby,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-06-15,Personlig næringsdrivende,Privat sektor,8,Tannlegetjenester,Helse- og sosialtjenester,86,862,8623,86230,194022.0,6567400.0,2025-11-05 03:14:43,194022.3700000001,6567400.1,9.649546200516069,59.13534695275063
121646,3,Enkeltpersonforetak,919144327,,,,Ufs Service og Vedlikehold,Telemark,Telemark,4032.0,4032,Fyresdal,FYRESDAL,,0-1,0.0,0.0,2017-06-19,Personlig næringsdrivende,Privat sektor,4,Grunnarbeid,Bygge- og anleggsvirksomhet,43,431,4312,43120,107054.0,6574697.0,2025-11-05 03:14:43,107053.76999999955,6574697.09,8.126930670740848,59.129126783882434
121646,3,Enkeltpersonforetak,919144327,,,,Ufs Service og Vedlikehold,Telemark,Telemark,4032.0,4032,Fyresdal,FYRESDAL,,0-1,0.0,0.0,2017-06-19,Personlig næringsdrivende,Privat sektor,4,Grunnarbeid,Bygge- og anleggsvirksomhet,43,431,4312,43120,107054.0,6574697.0,2025-11-05 03:14:43,107053.76999999955,6574697.09,8.126930670740848,59.129126783882434
121649,1,Enkeltpersonforetak,919145404,,,,Borgny i Haustveit,Telemark,Telemark,4016.0,4016,Drangedal,DRANGEDAL,,0-1,0.0,0.0,2017-06-20,Personlig næringsdrivende,Privat sektor,4,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",Varehandel,47,477,4776,47761,174820.0,6561130.0,2025-11-05 03:14:43,174820.20999999996,6561129.529999999,9.324917983029804,59.06507940118496
121649,1,Enkeltpersonforetak,919145404,,,,Borgny i Haustveit,Telemark,Telemark,4016.0,4016,Drangedal,DRANGEDAL,,0-1,0.0,0.0,2017-06-20,Personlig næringsdrivende,Privat sektor,4,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",Varehandel,47,477,4776,47761,174820.0,6561130.0,2025-11-05 03:14:43,174820.20999999996,6561129.529999999,9.324917983029804,59.06507940118496
121281,9,Underenhet til næringsdrivende og offentlig forvaltning,919147156,,,981686861.0,Hyni Stall og Stutteri M i Sørensen,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-01-01,,,1,Hestehold,"Jordbruk, skogbruk og fiske",14,143,1430,1430,190140.0,6578139.0,2025-11-05 03:14:43,190140.3099999996,6578139.32,9.5667534261625,59.228549101162486
121281,9,Underenhet til næringsdrivende og offentlig forvaltning,919147156,,,981686861.0,Hyni Stall og Stutteri M i Sørensen,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-01-01,,,1,Hestehold,"Jordbruk, skogbruk og fiske",14,143,1430,1430,190140.0,6578139.0,2025-11-05 03:14:43,190140.3099999996,6578139.32,9.5667534261625,59.228549101162486
121301,9,Underenhet til næringsdrivende og offentlig forvaltning,919148187,,,919030305.0,DMV Dolva Mekaniske Verksted,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2017-06-17,,,1,Svinehold,"Jordbruk, skogbruk og fiske",14,146,1460,1460,166073.0,6601217.0,2025-11-05 03:14:43,166072.99000000022,6601216.75,9.11154571206558,59.41644311776788
121301,9,Underenhet til næringsdrivende og offentlig forvaltning,919148187,,,919030305.0,DMV Dolva Mekaniske Verksted,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2017-06-17,,,1,Svinehold,"Jordbruk, skogbruk og fiske",14,146,1460,1460,166073.0,6601217.0,2025-11-05 03:14:43,166072.99000000022,6601216.75,9.11154571206558,59.41644311776788
121344,9,Underenhet til næringsdrivende og offentlig forvaltning,919149930,,,919057866.0,Pizza På Vei,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2017-06-17,,,0,,,0,0,0,0,176771.0,6618549.0,2025-11-05 03:14:43,176770.6200000001,6618548.710000001,9.272822386361131,59.57965979009734
121344,9,Underenhet til næringsdrivende og offentlig forvaltning,919149930,,,919057866.0,Pizza På Vei,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2017-06-17,,,0,,,0,0,0,0,176771.0,6618549.0,2025-11-05 03:14:43,176770.6200000001,6618548.710000001,9.272822386361131,59.57965979009734
127556,1,Forening/lag/innretning,919149949,,,,"Trebåtens Venner, Brevik",Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-05-10,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i andre medlemsorganisasjoner ellers,Annen tjenesteyting,94,949,9499,94992,196264.0,6558088.0,2025-11-05 03:14:43,196263.73000000045,6558088.07,9.701437807944298,59.05368380037299
127556,1,Forening/lag/innretning,919149949,,,,"Trebåtens Venner, Brevik",Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-05-10,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i andre medlemsorganisasjoner ellers,Annen tjenesteyting,94,949,9499,94992,196264.0,6558088.0,2025-11-05 03:14:43,196263.73000000045,6558088.07,9.701437807944298,59.05368380037299
121364,9,Underenhet til næringsdrivende og offentlig forvaltning,919151072,,,919065796.0,Birdz Consulting,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2017-04-18,,,7,Bedriftsrådgivning og annen administrativ rådgivning,"Faglig, vitenskapelig og teknisk tjenesteyting",70,702,7020,70200,196614.0,6556020.0,2025-11-05 03:14:43,196614.1399999997,6556020.029999999,9.71037067651272,59.03543985797123
121364,9,Underenhet til næringsdrivende og offentlig forvaltning,919151072,,,919065796.0,Birdz Consulting,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2017-04-18,,,7,Bedriftsrådgivning og annen administrativ rådgivning,"Faglig, vitenskapelig og teknisk tjenesteyting",70,702,7020,70200,196614.0,6556020.0,2025-11-05 03:14:43,196614.1399999997,6556020.029999999,9.71037067651272,59.03543985797123
121497,9,Underenhet til næringsdrivende og offentlig forvaltning,919156376,,,919077530.0,Wibekkes Omsorgstjenester Halvorsen,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,0.0,0.0,2017-05-16,,,8,Andre helsetjenester ellers,Helse- og sosialtjenester,86,869,8699,86993,175547.0,6542726.0,2025-11-05 03:14:43,175547.3799999999,6542725.6,9.364547072054696,58.90115612841051
121497,9,Underenhet til næringsdrivende og offentlig forvaltning,919156376,,,919077530.0,Wibekkes Omsorgstjenester Halvorsen,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,0.0,0.0,2017-05-16,,,8,Andre helsetjenester ellers,Helse- og sosialtjenester,86,869,8699,86993,175547.0,6542726.0,2025-11-05 03:14:43,175547.3799999999,6542725.6,9.364547072054696,58.90115612841051
121702,3,Enkeltpersonforetak,919158719,,,,Bock E Spranget,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-06-19,Personlig næringsdrivende,Privat sektor,8,Allmennlegetjenester,Helse- og sosialtjenester,86,862,8621,86210,190216.0,6574491.0,2025-11-05 03:14:43,190215.96,6574491.41,9.57326607923333,59.19599189477403
121702,3,Enkeltpersonforetak,919158719,,,,Bock E Spranget,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-06-19,Personlig næringsdrivende,Privat sektor,8,Allmennlegetjenester,Helse- og sosialtjenester,86,862,8621,86210,190216.0,6574491.0,2025-11-05 03:14:43,190215.96,6574491.41,9.57326607923333,59.19599189477403
121758,1,Aksjeselskap,919160527,,,,Jordon AS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,173.0,28.0,2017-05-31,Private aksjeselskaper mv.,Privat sektor,7,Bedriftsrådgivning og annen administrativ rådgivning,"Faglig, vitenskapelig og teknisk tjenesteyting",70,702,7020,70200,194942.0,6557705.0,2025-11-05 03:14:43,194941.8200000003,6557705.050000001,9.679023394060591,59.04931663916129
121758,1,Aksjeselskap,919160527,,,,Jordon AS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,173.0,28.0,2017-05-31,Private aksjeselskaper mv.,Privat sektor,7,Bedriftsrådgivning og annen administrativ rådgivning,"Faglig, vitenskapelig og teknisk tjenesteyting",70,702,7020,70200,194942.0,6557705.0,2025-11-05 03:14:43,194941.8200000003,6557705.050000001,9.679023394060591,59.04931663916129
121796,1,Eierseksjonssameie,919161809,,,,Sameiet Hammergata 5,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-06-02,,,0,,,0,0,0,0,194486.0,6568235.0,2025-11-05 03:14:43,194485.66999999995,6568234.84,9.65644077926384,59.14314348564557
121796,1,Eierseksjonssameie,919161809,,,,Sameiet Hammergata 5,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-06-02,,,0,,,0,0,0,0,194486.0,6568235.0,2025-11-05 03:14:43,194485.66999999995,6568234.84,9.65644077926384,59.14314348564557
121802,9,Underenhet til næringsdrivende og offentlig forvaltning,919162074,,,919089857.0,Armin Are Hynne,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2017-05-01,,,4,Snekkerarbeid,Bygge- og anleggsvirksomhet,43,433,4332,43320,161818.0,6597941.0,2025-11-05 03:14:43,161818.0700000003,6597940.74,9.042139198487703,59.38378745187735
121802,9,Underenhet til næringsdrivende og offentlig forvaltning,919162074,,,919089857.0,Armin Are Hynne,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2017-05-01,,,4,Snekkerarbeid,Bygge- og anleggsvirksomhet,43,433,4332,43320,161818.0,6597941.0,2025-11-05 03:14:43,161818.0700000003,6597940.74,9.042139198487703,59.38378745187735
130210,1,Tingsrettslig sameie,919162139,,,,Sameiet Farbukta Pumpestasjon,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-05-23,,,0,,,0,0,0,0,190652.0,6574693.0,2025-11-05 03:14:43,190652.3099999996,6574693.41,9.580583499795496,59.19811590661697
130210,1,Tingsrettslig sameie,919162139,,,,Sameiet Farbukta Pumpestasjon,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-05-23,,,0,,,0,0,0,0,190652.0,6574693.0,2025-11-05 03:14:43,190652.3099999996,6574693.41,9.580583499795496,59.19811590661697
121820,1,Enkeltpersonforetak,919162708,,,,Aina Grunnsund,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-06-19,Personlig næringsdrivende,Privat sektor,9,Skjønnhetspleie,Annen tjenesteyting,96,962,9622,96220,194301.0,6563760.0,2025-11-05 03:14:43,194301.26999999955,6563760.279999999,9.659479298728913,59.10300210406847
121820,1,Enkeltpersonforetak,919162708,,,,Aina Grunnsund,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-06-19,Personlig næringsdrivende,Privat sektor,9,Skjønnhetspleie,Annen tjenesteyting,96,962,9622,96220,194301.0,6563760.0,2025-11-05 03:14:43,194301.26999999955,6563760.279999999,9.659479298728913,59.10300210406847
121879,1,Aksjeselskap,919165219,,,,Norsjø Bygg -Og Utvikling AS,Telemark,Telemark,4018.0,4018,Nome,NOME,,0-1,231.0,16.0,2017-05-31,Private aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,173541.0,6585478.0,2025-11-05 03:14:43,173540.96999999974,6585478.35,9.266293382443209,59.28167778869904
121879,1,Aksjeselskap,919165219,,,,Norsjø Bygg -Og Utvikling AS,Telemark,Telemark,4018.0,4018,Nome,NOME,,0-1,231.0,16.0,2017-05-31,Private aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,173541.0,6585478.0,2025-11-05 03:14:43,173540.96999999974,6585478.35,9.266293382443209,59.28167778869904
121922,3,Enkeltpersonforetak,919166509,,,,Reidar Skoglund,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,0.0,0.0,2017-06-20,Personlig næringsdrivende,Privat sektor,9,Utøvende kunstnerisk virksomhet og underholdningsvirksomhet innenfor musikk,"Kulturell virksomhet, idrett og fritidsaktiviteter",90,902,9020,90201,177449.0,6538946.0,2025-11-05 03:14:43,177449.24000000022,6538946.4,9.402875067661776,58.86880995650531
121922,3,Enkeltpersonforetak,919166509,,,,Reidar Skoglund,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,0.0,0.0,2017-06-20,Personlig næringsdrivende,Privat sektor,9,Utøvende kunstnerisk virksomhet og underholdningsvirksomhet innenfor musikk,"Kulturell virksomhet, idrett og fritidsaktiviteter",90,902,9020,90201,177449.0,6538946.0,2025-11-05 03:14:43,177449.24000000022,6538946.4,9.402875067661776,58.86880995650531
122006,1,Tingsrettslig sameie,919170182,,,,Heistadtangen Sameie B,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,1995-06-10,,,0,,,0,0,0,0,196134.0,6560901.0,2025-11-05 03:14:43,196134.29000000004,6560901.140000001,9.695301989229463,59.07874647057414
122006,1,Tingsrettslig sameie,919170182,,,,Heistadtangen Sameie B,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,1995-06-10,,,0,,,0,0,0,0,196134.0,6560901.0,2025-11-05 03:14:43,196134.29000000004,6560901.140000001,9.695301989229463,59.07874647057414
122009,1,Enkeltpersonforetak,919170379,,,,"Morten Lund, Vaktmestertjeneste",Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-06-20,Personlig næringsdrivende,Privat sektor,8,Kombinerte tjenester tilknyttet eiendomsdrift,Forretningsmessig tjenesteyting,81,811,8110,81100,194907.0,6564204.0,2025-11-05 03:14:43,194907.2199999997,6564204.210000001,9.669394280839011,59.107405756965534
122009,1,Enkeltpersonforetak,919170379,,,,"Morten Lund, Vaktmestertjeneste",Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-06-20,Personlig næringsdrivende,Privat sektor,8,Kombinerte tjenester tilknyttet eiendomsdrift,Forretningsmessig tjenesteyting,81,811,8110,81100,194907.0,6564204.0,2025-11-05 03:14:43,194907.2199999997,6564204.210000001,9.669394280839011,59.107405756965534
122166,1,Enkeltpersonforetak,919172894,,,,Solbjør Gard,Telemark,Telemark,4036.0,4036,Vinje,VINJE,,0-1,0.0,0.0,2017-06-21,Personlig næringsdrivende,Privat sektor,1,Oppdrett av annet storfe til kjøttproduksjon og sædproduksjon,"Jordbruk, skogbruk og fiske",14,142,1420,1420,114998.0,6624901.0,2025-11-05 03:14:43,114997.6799999997,6624900.720000001,8.175056690206054,59.58406343661599
122166,1,Enkeltpersonforetak,919172894,,,,Solbjør Gard,Telemark,Telemark,4036.0,4036,Vinje,VINJE,,0-1,0.0,0.0,2017-06-21,Personlig næringsdrivende,Privat sektor,1,Oppdrett av annet storfe til kjøttproduksjon og sædproduksjon,"Jordbruk, skogbruk og fiske",14,142,1420,1420,114998.0,6624901.0,2025-11-05 03:14:43,114997.6799999997,6624900.720000001,8.175056690206054,59.58406343661599
122207,1,Enkeltpersonforetak,919175001,,,,Nina Sanni,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-06-21,Personlig næringsdrivende,Privat sektor,1,"Dyrking av korn, unntatt ris, belgvekster og oljeholdige vekster","Jordbruk, skogbruk og fiske",11,111,1110,1110,196549.0,6569856.0,2025-11-05 03:14:43,196548.7999999998,6569856.050000001,9.69009448685961,59.15911644309035
122207,1,Enkeltpersonforetak,919175001,,,,Nina Sanni,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-06-21,Personlig næringsdrivende,Privat sektor,1,"Dyrking av korn, unntatt ris, belgvekster og oljeholdige vekster","Jordbruk, skogbruk og fiske",11,111,1110,1110,196549.0,6569856.0,2025-11-05 03:14:43,196548.7999999998,6569856.050000001,9.69009448685961,59.15911644309035
122228,9,Underenhet til næringsdrivende og offentlig forvaltning,919176245,,,919093048.0,Jon Bernt Fjalestad,Telemark,Telemark,4030.0,4030,Nissedal,NISSEDAL,,0-1,0.0,0.0,2016-06-01,,,2,Avvirkning,"Jordbruk, skogbruk og fiske",22,220,2200,2200,122521.0,6576820.0,2025-11-05 03:14:43,122520.58000000007,6576820.199999999,8.39167507848792,59.16205753202847
122228,9,Underenhet til næringsdrivende og offentlig forvaltning,919176245,,,919093048.0,Jon Bernt Fjalestad,Telemark,Telemark,4030.0,4030,Nissedal,NISSEDAL,,0-1,0.0,0.0,2016-06-01,,,2,Avvirkning,"Jordbruk, skogbruk og fiske",22,220,2200,2200,122521.0,6576820.0,2025-11-05 03:14:43,122520.58000000007,6576820.199999999,8.39167507848792,59.16205753202847
127742,1,Forening/lag/innretning,919179082,,,,Seljord Idrettsråd,Telemark,Telemark,4022.0,4022,Seljord,SELJORD,,0-1,0.0,0.0,1970-12-31,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i andre medlemsorganisasjoner ellers,Annen tjenesteyting,94,949,9499,94992,139634.0,6611396.0,2025-11-05 03:14:43,139633.8317999998,6611395.816199999,8.631400001256983,59.48550000112767
127742,1,Forening/lag/innretning,919179082,,,,Seljord Idrettsråd,Telemark,Telemark,4022.0,4022,Seljord,SELJORD,,0-1,0.0,0.0,1970-12-31,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i andre medlemsorganisasjoner ellers,Annen tjenesteyting,94,949,9499,94992,139634.0,6611396.0,2025-11-05 03:14:43,139633.8317999998,6611395.816199999,8.631400001256983,59.48550000112767
122433,3,Enkeltpersonforetak,919180641,,,,Heldal Per Øyvind,Telemark,Telemark,4016.0,4016,Drangedal,DRANGEDAL,,0-1,0.0,0.0,2017-06-22,Personlig næringsdrivende,Privat sektor,9,Andre tjenester tilknyttet kunstnerisk virksomhet og underholdningsvirksomhet,"Kulturell virksomhet, idrett og fritidsaktiviteter",90,903,9039,90390,172183.0,6557441.0,2025-11-05 03:14:43,172182.50999999978,6557441.32,9.28464140574304,59.03010473519244
122433,3,Enkeltpersonforetak,919180641,,,,Heldal Per Øyvind,Telemark,Telemark,4016.0,4016,Drangedal,DRANGEDAL,,0-1,0.0,0.0,2017-06-22,Personlig næringsdrivende,Privat sektor,9,Andre tjenester tilknyttet kunstnerisk virksomhet og underholdningsvirksomhet,"Kulturell virksomhet, idrett og fritidsaktiviteter",90,903,9039,90390,172183.0,6557441.0,2025-11-05 03:14:43,172182.50999999978,6557441.32,9.28464140574304,59.03010473519244
122441,9,Underenhet til næringsdrivende og offentlig forvaltning,919181028,,,912772829.0,Charms Naturterapi Yufang Chen,Telemark,Telemark,4022.0,4022,Seljord,SELJORD,,0-1,0.0,0.0,2017-06-22,,,8,"Aktiviteter innenfor tradisjonell, komplementær og alternativ medisin",Helse- og sosialtjenester,86,869,8696,86960,137353.0,6620195.0,2025-11-05 03:14:43,137352.54000000004,6620194.58,8.57639816310366,59.56205330386616
122441,9,Underenhet til næringsdrivende og offentlig forvaltning,919181028,,,912772829.0,Charms Naturterapi Yufang Chen,Telemark,Telemark,4022.0,4022,Seljord,SELJORD,,0-1,0.0,0.0,2017-06-22,,,8,"Aktiviteter innenfor tradisjonell, komplementær og alternativ medisin",Helse- og sosialtjenester,86,869,8696,86960,137353.0,6620195.0,2025-11-05 03:14:43,137352.54000000004,6620194.58,8.57639816310366,59.56205330386616
122590,1,Eierseksjonssameie,919185082,,,,Helsehuset Parkering Hellandvegen 14,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2012-01-20,,,0,,,0,0,0,0,163537.0,6601201.0,2025-11-05 03:14:43,163536.76999999955,6601200.890000001,9.0671240165875,59.41428237563599
122590,1,Eierseksjonssameie,919185082,,,,Helsehuset Parkering Hellandvegen 14,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2012-01-20,,,0,,,0,0,0,0,163537.0,6601201.0,2025-11-05 03:14:43,163536.76999999955,6601200.890000001,9.0671240165875,59.41428237563599
122632,1,Enkeltpersonforetak,919186844,,,,Brekka Gård,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-06-23,Personlig næringsdrivende,Privat sektor,1,Tjenester tilknyttet husdyrhold,"Jordbruk, skogbruk og fiske",16,162,1620,1620,189452.0,6574187.0,2025-11-05 03:14:43,189451.76999999955,6574186.5600000005,9.560383426605023,59.1927084171978
122632,1,Enkeltpersonforetak,919186844,,,,Brekka Gård,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-06-23,Personlig næringsdrivende,Privat sektor,1,Tjenester tilknyttet husdyrhold,"Jordbruk, skogbruk og fiske",16,162,1620,1620,189452.0,6574187.0,2025-11-05 03:14:43,189451.76999999955,6574186.5600000005,9.560383426605023,59.1927084171978
122869,1,Aksjeselskap,919187468,,,,Nong & Petters AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,-50.0,-78.0,2017-03-23,Private aksjeselskaper mv.,Privat sektor,0,,,0,0,0,0,191686.0,6577364.0,2025-11-05 03:14:43,191685.66999999995,6577363.5,9.59481081460174,59.22273923787624
122869,1,Aksjeselskap,919187468,,,,Nong & Petters AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,-50.0,-78.0,2017-03-23,Private aksjeselskaper mv.,Privat sektor,0,,,0,0,0,0,191686.0,6577364.0,2025-11-05 03:14:43,191685.66999999995,6577363.5,9.59481081460174,59.22273923787624
122745,9,Underenhet til næringsdrivende og offentlig forvaltning,919191309,,,919115416.0,Vinje Bryggeri AS,Telemark,Telemark,4036.0,4036,Vinje,VINJE,,0-1,0.0,0.0,2017-05-25,,,1,Produksjon av øl,Industri,11,110,1105,11050,99224.0,6630029.0,2025-11-05 03:14:43,99224.0599999996,6630028.960000001,7.88819116176169,59.61495196982968
122745,9,Underenhet til næringsdrivende og offentlig forvaltning,919191309,,,919115416.0,Vinje Bryggeri AS,Telemark,Telemark,4036.0,4036,Vinje,VINJE,,0-1,0.0,0.0,2017-05-25,,,1,Produksjon av øl,Industri,11,110,1105,11050,99224.0,6630029.0,2025-11-05 03:14:43,99224.0599999996,6630028.960000001,7.88819116176169,59.61495196982968
122782,3,Enkeltpersonforetak,919193018,,,,Jens-Øyvind Samuelsen,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-06-24,Personlig næringsdrivende,Privat sektor,8,Allmennlegetjenester,Helse- og sosialtjenester,86,862,8621,86210,188991.0,6576356.0,2025-11-05 03:14:43,188991.1799999997,6576356.23,9.549259144771744,59.211767724402165
122782,3,Enkeltpersonforetak,919193018,,,,Jens-Øyvind Samuelsen,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-06-24,Personlig næringsdrivende,Privat sektor,8,Allmennlegetjenester,Helse- og sosialtjenester,86,862,8621,86210,188991.0,6576356.0,2025-11-05 03:14:43,188991.1799999997,6576356.23,9.549259144771744,59.211767724402165
122790,1,Aksjeselskap,919193468,991627626.0,Gassnova Sf,,TCM Assets AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,10774.0,-13417.0,2017-05-24,Statlig eide aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,192880.0,6567631.0,2025-11-05 03:14:43,192880.4699999997,6567631.15,9.62935538786247,59.13659044548252
122790,1,Aksjeselskap,919193468,991627626.0,Gassnova Sf,,TCM Assets AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,10774.0,-13417.0,2017-05-24,Statlig eide aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,192880.0,6567631.0,2025-11-05 03:14:43,192880.4699999997,6567631.15,9.62935538786247,59.13659044548252
