År;Region;Alder;Utflytting;Innflytting;Nettoflytting
2019;3822 Nissedal;7 år;1;;-1
2019;3822 Nissedal;8 år;;;
2019;3822 Nissedal;9 år;;1;1
2019;3822 Nissedal;10 år;;;
2019;3822 Nissedal;11 år;;;
2019;3822 Nissedal;12 år;;2;2
2019;3822 Nissedal;13 år;1;;-1
2019;3822 Nissedal;14 år;;1;1
2019;3822 Nissedal;15 år;;1;1
2019;3822 Nissedal;16 år;;1;1
2019;3822 Nissedal;17 år;;;
2019;3822 Nissedal;18 år;2;;-2
2019;3822 Nissedal;19 år;1;;-1
2019;3822 Nissedal;20 år;2;;-2
2019;3822 Nissedal;21 år;4;2;-2
2019;3822 Nissedal;22 år;2;3;1
2019;3822 Nissedal;23 år;5;2;-3
2019;3822 Nissedal;24 år;1;1;0
2019;3822 Nissedal;25 år;3;1;-2
2019;3822 Nissedal;26 år;4;2;-2
2019;3822 Nissedal;27 år;5;2;-3
2019;3822 Nissedal;28 år;3;;-3
2019;3822 Nissedal;29 år;2;2;0
2019;3822 Nissedal;30 år;1;;-1
2019;3822 Nissedal;31 år;;2;2
2019;3822 Nissedal;32 år;;2;2
2019;3822 Nissedal;33 år;1;1;0
2019;3822 Nissedal;34 år;2;1;-1
2019;3822 Nissedal;35 år;1;;-1
2019;3822 Nissedal;36 år;;1;1
2019;3822 Nissedal;37 år;;;
2019;3822 Nissedal;38 år;;1;1
2019;3822 Nissedal;39 år;2;1;-1
2019;3822 Nissedal;40 år;;1;1
2019;3822 Nissedal;41 år;;;
2019;3822 Nissedal;42 år;;;
2019;3822 Nissedal;43 år;1;1;0
2019;3822 Nissedal;44 år;2;;-2
2019;3822 Nissedal;45 år;1;;-1
2019;3822 Nissedal;46 år;;1;1
2019;3822 Nissedal;47 år;;2;2
2019;3822 Nissedal;48 år;1;1;0
2019;3822 Nissedal;49 år;1;;-1
2019;3822 Nissedal;50 år;1;;-1
2019;3822 Nissedal;51 år;2;;-2
2019;3822 Nissedal;52 år;1;1;0
2019;3822 Nissedal;53 år;2;2;0
2019;3822 Nissedal;54 år;;1;1
2019;3822 Nissedal;55 år;1;;-1
2019;3822 Nissedal;56 år;2;2;0
2019;3822 Nissedal;57 år;1;;-1
2019;3822 Nissedal;58 år;2;;-2
2019;3822 Nissedal;59 år;;;
2019;3822 Nissedal;60 år;;1;1
2019;3822 Nissedal;61 år;2;;-2
2019;3822 Nissedal;62 år;;;
2019;3822 Nissedal;63 år;1;1;0
2019;3822 Nissedal;64 år;;2;2
2019;3822 Nissedal;65 år;;;
2019;3822 Nissedal;66 år;;1;1
2019;3822 Nissedal;67 år;;;
2019;3822 Nissedal;68 år;;1;1
2019;3822 Nissedal;69 år;;;
2019;3822 Nissedal;70 år;;1;1
2019;3823 Fyresdal;0 år;;1;1
2019;3823 Fyresdal;1 år;;;
2019;3823 Fyresdal;2 år;;2;2
2019;3823 Fyresdal;3 år;1;1;0
2019;3823 Fyresdal;4 år;2;;-2
2019;3823 Fyresdal;5 år;;1;1
2019;3823 Fyresdal;6 år;;;
2019;3823 Fyresdal;7 år;1;1;0
2019;3823 Fyresdal;8 år;1;;-1
2019;3823 Fyresdal;9 år;;1;1
2019;3823 Fyresdal;10 år;;;
2019;3823 Fyresdal;11 år;;;
2019;3823 Fyresdal;12 år;1;;-1
2019;3823 Fyresdal;13 år;;;
2019;3823 Fyresdal;14 år;1;;-1
2019;3823 Fyresdal;15 år;;;
2019;3823 Fyresdal;16 år;2;;-2
2019;3823 Fyresdal;17 år;;;
2019;3823 Fyresdal;18 år;1;;-1
2019;3823 Fyresdal;19 år;;;
2019;3823 Fyresdal;20 år;1;1;0
2019;3823 Fyresdal;21 år;3;1;-2
2019;3823 Fyresdal;22 år;;;
2019;3823 Fyresdal;23 år;2;;-2
2019;3823 Fyresdal;24 år;1;3;2
2019;3823 Fyresdal;25 år;2;2;0
2019;3823 Fyresdal;26 år;;1;1
2019;3823 Fyresdal;27 år;3;5;2
2019;3823 Fyresdal;28 år;2;4;2
2019;3823 Fyresdal;29 år;5;1;-4
2019;3823 Fyresdal;30 år;5;5;0
2019;3823 Fyresdal;31 år;2;;-2
2019;3823 Fyresdal;32 år;1;2;1
2019;3823 Fyresdal;33 år;1;2;1
2019;3823 Fyresdal;34 år;2;;-2
2019;3823 Fyresdal;35 år;;;
2019;3823 Fyresdal;36 år;;2;2
2019;3823 Fyresdal;37 år;1;1;0
2019;3823 Fyresdal;38 år;1;;-1
2019;3823 Fyresdal;39 år;;;
2019;3823 Fyresdal;40 år;;;
2019;3823 Fyresdal;41 år;;;
2019;3823 Fyresdal;42 år;;;
2019;3823 Fyresdal;43 år;;;
2019;3823 Fyresdal;44 år;;1;1
2019;3823 Fyresdal;45 år;;;
2019;3823 Fyresdal;46 år;1;;-1
2019;3823 Fyresdal;47 år;;;
2019;3823 Fyresdal;48 år;3;1;-2
2019;3823 Fyresdal;49 år;1;1;0
2019;3823 Fyresdal;50 år;;1;1
2019;3823 Fyresdal;51 år;;1;1
2019;3823 Fyresdal;52 år;;;
2019;3823 Fyresdal;53 år;1;1;0
2019;3823 Fyresdal;54 år;;;
2019;3823 Fyresdal;55 år;;;
2019;3823 Fyresdal;56 år;;1;1
2019;3823 Fyresdal;57 år;;;
2019;3823 Fyresdal;58 år;;;
2019;3823 Fyresdal;59 år;;1;1
2019;3823 Fyresdal;60 år;;;
2019;3823 Fyresdal;61 år;;;
2019;3823 Fyresdal;62 år;;1;1
2019;3823 Fyresdal;63 år;;2;2
2019;3823 Fyresdal;64 år;;;
2019;3823 Fyresdal;65 år;;;
2019;3823 Fyresdal;66 år;;1;1
2019;3823 Fyresdal;67 år;1;;-1
2019;3823 Fyresdal;68 år;;1;1
2019;3823 Fyresdal;69 år;;;
2019;3823 Fyresdal;70 år;;;
2019;3824 Tokke;0 år;;;
2019;3824 Tokke;1 år;;;
2019;3824 Tokke;2 år;1;;-1
2019;3824 Tokke;3 år;;1;1
2019;3824 Tokke;4 år;;1;1
2019;3824 Tokke;5 år;1;;-1
2019;3824 Tokke;6 år;;;
2019;3824 Tokke;7 år;1;1;0
2019;3824 Tokke;8 år;;;
2019;3824 Tokke;9 år;1;;-1
2019;3824 Tokke;10 år;2;;-2
2019;3824 Tokke;11 år;;1;1
2019;3824 Tokke;12 år;;3;3
2019;3824 Tokke;13 år;2;2;0
2019;3824 Tokke;14 år;;;
2019;3824 Tokke;15 år;;;
2019;3824 Tokke;16 år;1;1;0
2019;3824 Tokke;17 år;;;
2019;3824 Tokke;18 år;;;
2019;3824 Tokke;19 år;1;2;1
2019;3824 Tokke;20 år;6;2;-4
2019;3824 Tokke;21 år;5;3;-2
2019;3824 Tokke;22 år;3;1;-2
2019;3824 Tokke;23 år;2;;-2
2019;3824 Tokke;24 år;5;3;-2
2019;3824 Tokke;25 år;7;1;-6
2019;3824 Tokke;26 år;2;;-2
2019;3824 Tokke;27 år;4;1;-3
2019;3824 Tokke;28 år;5;5;0
2019;3824 Tokke;29 år;5;4;-1
2019;3824 Tokke;30 år;3;2;-1
2019;3824 Tokke;31 år;;1;1
2019;3824 Tokke;32 år;3;3;0
2019;3824 Tokke;33 år;;1;1
2019;3824 Tokke;34 år;;1;1
2019;3824 Tokke;35 år;3;1;-2
2019;3824 Tokke;36 år;;3;3
2019;3824 Tokke;37 år;1;1;0
2019;3824 Tokke;38 år;;2;2
2019;3824 Tokke;39 år;;1;1
2019;3824 Tokke;40 år;;;
2019;3824 Tokke;41 år;1;1;0
2019;3824 Tokke;42 år;2;1;-1
2019;3824 Tokke;43 år;;;
2019;3824 Tokke;44 år;1;2;1
2019;3824 Tokke;45 år;;1;1
2019;3824 Tokke;46 år;;1;1
2019;3824 Tokke;47 år;;1;1
2019;3824 Tokke;48 år;;3;3
2019;3824 Tokke;49 år;1;1;0
2019;3824 Tokke;50 år;1;;-1
2019;3824 Tokke;51 år;1;;-1
2019;3824 Tokke;52 år;2;;-2
2019;3824 Tokke;53 år;1;1;0
2019;3824 Tokke;54 år;1;1;0
2019;3824 Tokke;55 år;1;;-1
2019;3824 Tokke;56 år;1;;-1
2019;3824 Tokke;57 år;;2;2
2019;3824 Tokke;58 år;;;
2019;3824 Tokke;59 år;1;;-1
2019;3824 Tokke;60 år;1;;-1
2019;3824 Tokke;61 år;1;;-1
2019;3824 Tokke;62 år;;;
2019;3824 Tokke;63 år;;;
2019;3824 Tokke;64 år;;;
2019;3824 Tokke;65 år;1;;-1
2019;3824 Tokke;66 år;;1;1
2019;3824 Tokke;67 år;;;
2019;3824 Tokke;68 år;;1;1
2019;3824 Tokke;69 år;3;3;0
2019;3824 Tokke;70 år;;;
2019;3825 Vinje;0 år;2;;-2
2019;3825 Vinje;1 år;5;5;0
2019;3825 Vinje;2 år;1;3;2
2019;3825 Vinje;3 år;4;2;-2
2019;3825 Vinje;4 år;1;2;1
2019;3825 Vinje;5 år;1;2;1
2019;3825 Vinje;6 år;2;3;1
2019;3825 Vinje;7 år;1;;-1
2019;3825 Vinje;8 år;1;1;0
2019;3825 Vinje;9 år;2;1;-1
2019;3825 Vinje;10 år;1;;-1
2019;3825 Vinje;11 år;2;1;-1
2019;3825 Vinje;12 år;3;;-3
2019;3825 Vinje;13 år;3;1;-2
2019;3825 Vinje;14 år;1;;-1
2019;3825 Vinje;15 år;1;1;0
2019;3825 Vinje;16 år;1;1;0
2019;3825 Vinje;17 år;5;;-5
2019;3825 Vinje;18 år;5;3;-2
2019;3825 Vinje;19 år;;1;1
2019;3825 Vinje;20 år;8;4;-4
2019;3825 Vinje;21 år;9;11;2
2019;3825 Vinje;22 år;11;3;-8
2019;3825 Vinje;23 år;10;7;-3
2019;3825 Vinje;24 år;11;9;-2
2019;3825 Vinje;25 år;11;5;-6
2019;3825 Vinje;26 år;5;5;0
2019;3825 Vinje;27 år;8;3;-5
2019;3825 Vinje;28 år;3;2;-1
2019;3825 Vinje;29 år;6;8;2
2019;3825 Vinje;30 år;6;10;4
2019;3825 Vinje;31 år;4;3;-1
2019;3825 Vinje;32 år;6;2;-4
2019;3825 Vinje;33 år;1;3;2
2019;3825 Vinje;34 år;4;3;-1
2019;3825 Vinje;35 år;3;2;-1
2019;3825 Vinje;36 år;6;1;-5
2019;3825 Vinje;37 år;2;3;1
2019;3825 Vinje;38 år;2;2;0
2019;3825 Vinje;39 år;;;
2019;3825 Vinje;40 år;2;2;0
2019;3825 Vinje;41 år;1;1;0
2019;3825 Vinje;42 år;2;4;2
2019;3825 Vinje;43 år;;3;3
2019;3825 Vinje;44 år;;2;2
2019;3825 Vinje;45 år;;4;4
2019;3825 Vinje;46 år;5;1;-4
2019;3825 Vinje;47 år;1;1;0
2019;3825 Vinje;48 år;1;1;0
2019;3825 Vinje;49 år;1;2;1
2019;3825 Vinje;50 år;3;1;-2
2019;3825 Vinje;51 år;1;1;0
2019;3825 Vinje;52 år;1;4;3
2019;3825 Vinje;53 år;2;2;0
2019;3825 Vinje;54 år;4;2;-2
2019;3825 Vinje;55 år;2;2;0
2019;3825 Vinje;56 år;2;;-2
2019;3825 Vinje;57 år;5;5;0
2019;3825 Vinje;58 år;2;2;0
2019;3825 Vinje;59 år;1;2;1
2019;3825 Vinje;60 år;;;
2019;3825 Vinje;61 år;;2;2
2019;3825 Vinje;62 år;;;
2019;3825 Vinje;63 år;;;
2019;3825 Vinje;64 år;1;1;0
2019;3825 Vinje;65 år;2;2;0
2019;3825 Vinje;66 år;;;
2019;3825 Vinje;67 år;;;
2019;3825 Vinje;68 år;1;;-1
2019;3825 Vinje;69 år;1;1;0
2019;3825 Vinje;70 år;1;;-1
2020;3801 Horten;0 år;19;27;8
2020;3801 Horten;1 år;7;21;14
2020;3801 Horten;2 år;10;22;12
2020;3801 Horten;3 år;14;21;7
2020;3801 Horten;4 år;9;20;11
2020;3801 Horten;5 år;13;15;2
2020;3801 Horten;6 år;11;13;2
2020;3801 Horten;7 år;10;5;-5
2020;3801 Horten;8 år;6;9;3
2020;3801 Horten;9 år;10;10;0
2020;3801 Horten;10 år;7;9;2
2020;3801 Horten;11 år;8;4;-4
2020;3801 Horten;12 år;9;9;0
2020;3801 Horten;13 år;8;10;2
2020;3801 Horten;14 år;10;6;-4
2020;3801 Horten;15 år;8;13;5
2020;3801 Horten;16 år;15;14;-1
2020;3801 Horten;17 år;8;10;2
2020;3801 Horten;18 år;26;25;-1
2020;3801 Horten;19 år;45;62;17
2020;3801 Horten;20 år;60;67;7
2020;3801 Horten;21 år;81;62;-19
2020;3801 Horten;22 år;55;55;0
2020;3801 Horten;23 år;91;80;-11
2020;3801 Horten;24 år;71;57;-14
2020;3801 Horten;25 år;66;61;-5
2020;3801 Horten;26 år;72;39;-33
2020;3801 Horten;27 år;52;54;2
2020;3801 Horten;28 år;58;45;-13
2020;3801 Horten;29 år;34;37;3
2020;3801 Horten;30 år;29;36;7
2020;3801 Horten;31 år;35;37;2
2020;3801 Horten;32 år;22;28;6
2020;3801 Horten;33 år;18;45;27
2020;3801 Horten;34 år;20;21;1
2020;3801 Horten;35 år;19;25;6
2020;3801 Horten;36 år;13;26;13
2020;3801 Horten;37 år;22;19;-3
2020;3801 Horten;38 år;21;11;-10
2020;3801 Horten;39 år;12;20;8
2020;3801 Horten;40 år;17;21;4
2020;3801 Horten;41 år;11;15;4
2020;3801 Horten;42 år;11;18;7
2020;3801 Horten;43 år;7;18;11
2020;3801 Horten;44 år;8;9;1
2020;3801 Horten;45 år;13;11;-2
2020;3801 Horten;46 år;12;1;-11
2020;3801 Horten;47 år;11;13;2
2020;3801 Horten;48 år;10;19;9
2020;3801 Horten;49 år;14;22;8
2020;3801 Horten;50 år;10;17;7
2020;3801 Horten;51 år;7;13;6
2020;3801 Horten;52 år;12;22;10
2020;3801 Horten;53 år;13;13;0
2020;3801 Horten;54 år;9;17;8
2020;3801 Horten;55 år;6;11;5
2020;3801 Horten;56 år;6;5;-1
2020;3801 Horten;57 år;10;12;2
2020;3801 Horten;58 år;10;11;1
2020;3801 Horten;59 år;6;8;2
2020;3801 Horten;60 år;9;12;3
2020;3801 Horten;61 år;12;11;-1
2020;3801 Horten;62 år;6;9;3
2020;3801 Horten;63 år;8;16;8
2020;3801 Horten;64 år;;10;10
2020;3801 Horten;65 år;4;12;8
2020;3801 Horten;66 år;5;9;4
2020;3801 Horten;67 år;3;14;11
2020;3801 Horten;68 år;6;6;0
2020;3801 Horten;69 år;3;5;2
2020;3801 Horten;70 år;5;5;0
2020;3802 Holmestrand;0 år;13;30;17
2020;3802 Holmestrand;1 år;11;15;4
2020;3802 Holmestrand;2 år;13;18;5
2020;3802 Holmestrand;3 år;11;14;3
2020;3802 Holmestrand;4 år;9;11;2
2020;3802 Holmestrand;5 år;8;12;4
2020;3802 Holmestrand;6 år;10;8;-2
2020;3802 Holmestrand;7 år;6;13;7
2020;3802 Holmestrand;8 år;3;9;6
2020;3802 Holmestrand;9 år;9;12;3
2020;3802 Holmestrand;10 år;10;9;-1
2020;3802 Holmestrand;11 år;5;7;2
2020;3802 Holmestrand;12 år;4;6;2
2020;3802 Holmestrand;13 år;5;11;6
2020;3802 Holmestrand;14 år;4;5;1
2020;3802 Holmestrand;15 år;13;13;0
2020;3802 Holmestrand;16 år;14;12;-2
2020;3802 Holmestrand;17 år;6;9;3
2020;3802 Holmestrand;18 år;27;23;-4
2020;3802 Holmestrand;19 år;32;25;-7
2020;3802 Holmestrand;20 år;51;39;-12
2020;3802 Holmestrand;21 år;51;30;-21
2020;3802 Holmestrand;22 år;49;43;-6
2020;3802 Holmestrand;23 år;52;44;-8
2020;3802 Holmestrand;24 år;46;60;14
2020;3802 Holmestrand;25 år;47;72;25
2020;3802 Holmestrand;26 år;46;57;11
2020;3802 Holmestrand;27 år;50;52;2
2020;3802 Holmestrand;28 år;40;53;13
2020;3802 Holmestrand;29 år;33;48;15
2020;3802 Holmestrand;30 år;31;40;9
2020;3802 Holmestrand;31 år;36;43;7
2020;3802 Holmestrand;32 år;21;35;14
2020;3802 Holmestrand;33 år;19;38;19
2020;3802 Holmestrand;34 år;24;26;2
2020;3802 Holmestrand;35 år;12;23;11
2020;3802 Holmestrand;36 år;15;17;2
2020;3802 Holmestrand;37 år;11;17;6
2020;3802 Holmestrand;38 år;20;31;11
2020;3802 Holmestrand;39 år;12;18;6
2020;3802 Holmestrand;40 år;10;25;15
2020;3802 Holmestrand;41 år;15;18;3
2020;3802 Holmestrand;42 år;22;26;4
2020;3802 Holmestrand;43 år;13;13;0
2020;3802 Holmestrand;44 år;13;13;0
2020;3802 Holmestrand;45 år;15;16;1
2020;3802 Holmestrand;46 år;13;19;6
2020;3802 Holmestrand;47 år;8;13;5
2020;3802 Holmestrand;48 år;13;10;-3
2020;3802 Holmestrand;49 år;13;19;6
2020;3802 Holmestrand;50 år;13;16;3
2020;3802 Holmestrand;51 år;11;19;8
2020;3802 Holmestrand;52 år;16;13;-3
2020;3802 Holmestrand;53 år;11;14;3
2020;3802 Holmestrand;54 år;10;12;2
2020;3802 Holmestrand;55 år;11;11;0
2020;3802 Holmestrand;56 år;8;16;8
2020;3802 Holmestrand;57 år;14;12;-2
2020;3802 Holmestrand;58 år;7;10;3
2020;3802 Holmestrand;59 år;7;11;4
2020;3802 Holmestrand;60 år;9;13;4
2020;3802 Holmestrand;61 år;9;8;-1
2020;3802 Holmestrand;62 år;8;9;1
2020;3802 Holmestrand;63 år;10;9;-1
2020;3802 Holmestrand;64 år;8;13;5
2020;3802 Holmestrand;65 år;1;15;14
2020;3802 Holmestrand;66 år;4;13;9
2020;3802 Holmestrand;67 år;6;9;3
2020;3802 Holmestrand;68 år;6;12;6
2020;3802 Holmestrand;69 år;6;5;-1
2020;3802 Holmestrand;70 år;6;3;-3
2020;3803 Tønsberg;0 år;43;65;22
2020;3803 Tønsberg;1 år;37;48;11
2020;3803 Tønsberg;2 år;31;53;22
2020;3803 Tønsberg;3 år;27;32;5
2020;3803 Tønsberg;4 år;19;33;14
2020;3803 Tønsberg;5 år;36;39;3
2020;3803 Tønsberg;6 år;18;27;9
2020;3803 Tønsberg;7 år;15;26;11
2020;3803 Tønsberg;8 år;20;23;3
2020;3803 Tønsberg;9 år;20;26;6
2020;3803 Tønsberg;10 år;19;18;-1
2020;3803 Tønsberg;11 år;11;15;4
2020;3803 Tønsberg;12 år;11;26;15
2020;3803 Tønsberg;13 år;14;19;5
2020;3803 Tønsberg;14 år;13;13;0
2020;3803 Tønsberg;15 år;27;35;8
2020;3803 Tønsberg;16 år;24;32;8
2020;3803 Tønsberg;17 år;19;30;11
2020;3803 Tønsberg;18 år;52;70;18
2020;3803 Tønsberg;19 år;125;86;-39
2020;3803 Tønsberg;20 år;143;120;-23
2020;3803 Tønsberg;21 år;111;128;17
2020;3803 Tønsberg;22 år;132;116;-16
2020;3803 Tønsberg;23 år;144;160;16
2020;3803 Tønsberg;24 år;155;139;-16
2020;3803 Tønsberg;25 år;141;144;3
2020;3803 Tønsberg;26 år;138;165;27
2020;3803 Tønsberg;27 år;137;145;8
2020;3803 Tønsberg;28 år;120;134;14
2020;3803 Tønsberg;29 år;123;107;-16
2020;3803 Tønsberg;30 år;80;115;35
2020;3803 Tønsberg;31 år;78;103;25
2020;3803 Tønsberg;32 år;68;102;34
2020;3803 Tønsberg;33 år;68;86;18
2020;3803 Tønsberg;34 år;57;60;3
2020;3803 Tønsberg;35 år;52;68;16
2020;3803 Tønsberg;36 år;44;63;19
2020;3803 Tønsberg;37 år;30;57;27
2020;3803 Tønsberg;38 år;48;67;19
2020;3803 Tønsberg;39 år;37;49;12
2020;3803 Tønsberg;40 år;38;43;5
2020;3803 Tønsberg;41 år;30;39;9
2020;3803 Tønsberg;42 år;50;49;-1
2020;3803 Tønsberg;43 år;33;39;6
2020;3803 Tønsberg;44 år;26;30;4
2020;3803 Tønsberg;45 år;28;28;0
2020;3803 Tønsberg;46 år;18;27;9
2020;3803 Tønsberg;47 år;25;41;16
2020;3803 Tønsberg;48 år;31;41;10
2020;3803 Tønsberg;49 år;28;33;5
2020;3803 Tønsberg;50 år;29;39;10
2020;3803 Tønsberg;51 år;33;41;8
2020;3803 Tønsberg;52 år;28;39;11
2020;3803 Tønsberg;53 år;22;43;21
2020;3803 Tønsberg;54 år;38;40;2
2020;3803 Tønsberg;55 år;21;23;2
2020;3803 Tønsberg;56 år;14;28;14
2020;3803 Tønsberg;57 år;22;28;6
2020;3803 Tønsberg;58 år;20;30;10
2020;3803 Tønsberg;59 år;19;36;17
2020;3803 Tønsberg;60 år;27;38;11
2020;3803 Tønsberg;61 år;16;19;3
2020;3803 Tønsberg;62 år;26;26;0
2020;3803 Tønsberg;63 år;14;18;4
2020;3803 Tønsberg;64 år;17;23;6
2020;3803 Tønsberg;65 år;17;14;-3
2020;3803 Tønsberg;66 år;9;19;10
2020;3803 Tønsberg;67 år;11;14;3
2020;3803 Tønsberg;68 år;6;16;10
2020;3803 Tønsberg;69 år;9;18;9
2020;3803 Tønsberg;70 år;13;11;-2
2020;3804 Sandefjord;0 år;25;67;42
2020;3804 Sandefjord;1 år;27;47;20
2020;3804 Sandefjord;2 år;33;47;14
2020;3804 Sandefjord;3 år;27;49;22
2020;3804 Sandefjord;4 år;25;41;16
2020;3804 Sandefjord;5 år;19;29;10
2020;3804 Sandefjord;6 år;25;30;5
2020;3804 Sandefjord;7 år;14;44;30
2020;3804 Sandefjord;8 år;23;31;8
2020;3804 Sandefjord;9 år;14;30;16
2020;3804 Sandefjord;10 år;21;32;11
2020;3804 Sandefjord;11 år;9;26;17
2020;3804 Sandefjord;12 år;17;28;11
2020;3804 Sandefjord;13 år;12;21;9
2020;3804 Sandefjord;14 år;10;25;15
2020;3804 Sandefjord;15 år;20;31;11
2020;3804 Sandefjord;16 år;23;37;14
2020;3804 Sandefjord;17 år;19;36;17
2020;3804 Sandefjord;18 år;68;73;5
2020;3804 Sandefjord;19 år;117;81;-36
2020;3804 Sandefjord;20 år;162;102;-60
2020;3804 Sandefjord;21 år;145;113;-32
2020;3804 Sandefjord;22 år;123;120;-3
2020;3804 Sandefjord;23 år;149;126;-23
2020;3804 Sandefjord;24 år;127;116;-11
2020;3804 Sandefjord;25 år;126;114;-12
2020;3804 Sandefjord;26 år;111;129;18
2020;3804 Sandefjord;27 år;115;96;-19
2020;3804 Sandefjord;28 år;76;128;52
2020;3804 Sandefjord;29 år;73;92;19
2020;3804 Sandefjord;30 år;77;92;15
2020;3804 Sandefjord;31 år;83;85;2
2020;3804 Sandefjord;32 år;46;89;43
2020;3804 Sandefjord;33 år;52;81;29
2020;3804 Sandefjord;34 år;44;69;25
2020;3804 Sandefjord;35 år;53;45;-8
2020;3804 Sandefjord;36 år;51;77;26
2020;3804 Sandefjord;37 år;41;42;1
2020;3804 Sandefjord;38 år;33;62;29
2020;3804 Sandefjord;39 år;32;40;8
2020;3804 Sandefjord;40 år;33;47;14
2020;3804 Sandefjord;41 år;27;30;3
2020;3804 Sandefjord;42 år;22;39;17
2020;3804 Sandefjord;43 år;30;40;10
2020;3804 Sandefjord;44 år;18;40;22
2020;3804 Sandefjord;45 år;27;33;6
2020;3804 Sandefjord;46 år;18;25;7
2020;3804 Sandefjord;47 år;25;40;15
2020;3804 Sandefjord;48 år;30;28;-2
2020;3804 Sandefjord;49 år;37;35;-2
2020;3804 Sandefjord;50 år;31;29;-2
2020;3804 Sandefjord;51 år;22;39;17
2020;3804 Sandefjord;52 år;31;22;-9
2020;3804 Sandefjord;53 år;26;28;2
2020;3804 Sandefjord;54 år;25;30;5
2020;3804 Sandefjord;55 år;17;19;2
2020;3804 Sandefjord;56 år;18;19;1
2020;3804 Sandefjord;57 år;10;18;8
2020;3804 Sandefjord;58 år;18;19;1
2020;3804 Sandefjord;59 år;11;16;5
2020;3804 Sandefjord;60 år;17;24;7
2020;3804 Sandefjord;61 år;17;22;5
2020;3804 Sandefjord;62 år;14;25;11
2020;3804 Sandefjord;63 år;10;10;0
2020;3804 Sandefjord;64 år;9;19;10
2020;3804 Sandefjord;65 år;11;16;5
2020;3804 Sandefjord;66 år;8;12;4
2020;3804 Sandefjord;67 år;17;14;-3
2020;3804 Sandefjord;68 år;7;11;4
2020;3804 Sandefjord;69 år;9;14;5
2020;3804 Sandefjord;70 år;7;14;7
2020;3805 Larvik;0 år;17;43;26
2020;3805 Larvik;1 år;13;33;20
2020;3805 Larvik;2 år;25;37;12
2020;3805 Larvik;3 år;19;34;15
2020;3805 Larvik;4 år;14;22;8
2020;3805 Larvik;5 år;18;27;9
2020;3805 Larvik;6 år;21;19;-2
2020;3805 Larvik;7 år;9;16;7
2020;3805 Larvik;8 år;13;17;4
2020;3805 Larvik;9 år;12;17;5
2020;3805 Larvik;10 år;6;21;15
2020;3805 Larvik;11 år;6;15;9
2020;3805 Larvik;12 år;9;10;1
2020;3805 Larvik;13 år;6;8;2
2020;3805 Larvik;14 år;11;17;6
2020;3805 Larvik;15 år;12;16;4
2020;3805 Larvik;16 år;8;14;6
2020;3805 Larvik;17 år;12;12;0
2020;3805 Larvik;18 år;44;35;-9
2020;3805 Larvik;19 år;81;46;-35
2020;3805 Larvik;20 år;100;59;-41
2020;3805 Larvik;21 år;84;62;-22
2020;3805 Larvik;22 år;72;85;13
2020;3805 Larvik;23 år;107;71;-36
2020;3805 Larvik;24 år;88;74;-14
2020;3805 Larvik;25 år;75;69;-6
2020;3805 Larvik;26 år;73;84;11
2020;3805 Larvik;27 år;69;70;1
2020;3805 Larvik;28 år;63;67;4
2020;3805 Larvik;29 år;39;66;27
2020;3805 Larvik;30 år;32;48;16
2020;3805 Larvik;31 år;39;69;30
2020;3805 Larvik;32 år;47;45;-2
2020;3805 Larvik;33 år;38;42;4
2020;3805 Larvik;34 år;36;42;6
2020;3805 Larvik;35 år;23;38;15
2020;3805 Larvik;36 år;25;33;8
2020;3805 Larvik;37 år;19;34;15
2020;3805 Larvik;38 år;19;26;7
2020;3805 Larvik;39 år;12;26;14
2020;3805 Larvik;40 år;16;35;19
2020;3805 Larvik;41 år;18;30;12
2020;3805 Larvik;42 år;16;22;6
2020;3805 Larvik;43 år;10;17;7
2020;3805 Larvik;44 år;18;20;2
2020;3805 Larvik;45 år;5;14;9
2020;3805 Larvik;46 år;14;21;7
2020;3805 Larvik;47 år;13;16;3
2020;3805 Larvik;48 år;11;12;1
2020;3805 Larvik;49 år;13;14;1
2020;3805 Larvik;50 år;15;18;3
2020;3805 Larvik;51 år;14;21;7
2020;3805 Larvik;52 år;14;23;9
2020;3805 Larvik;53 år;11;21;10
2020;3805 Larvik;54 år;24;16;-8
2020;3805 Larvik;55 år;11;9;-2
2020;3805 Larvik;56 år;12;22;10
2020;3805 Larvik;57 år;8;5;-3
2020;3805 Larvik;58 år;8;10;2
2020;3805 Larvik;59 år;6;16;10
2020;3805 Larvik;60 år;11;14;3
2020;3805 Larvik;61 år;10;11;1
2020;3805 Larvik;62 år;7;13;6
2020;3805 Larvik;63 år;5;12;7
2020;3805 Larvik;64 år;5;13;8
2020;3805 Larvik;65 år;11;12;1
2020;3805 Larvik;66 år;10;14;4
2020;3805 Larvik;67 år;6;13;7
2020;3805 Larvik;68 år;6;13;7
2020;3805 Larvik;69 år;6;11;5
2020;3805 Larvik;70 år;3;15;12
2020;3806 Porsgrunn;0 år;19;41;22
2020;3806 Porsgrunn;1 år;20;27;7
2020;3806 Porsgrunn;2 år;21;26;5
2020;3806 Porsgrunn;3 år;14;28;14
2020;3806 Porsgrunn;4 år;27;30;3
2020;3806 Porsgrunn;5 år;10;25;15
2020;3806 Porsgrunn;6 år;15;27;12
2020;3806 Porsgrunn;7 år;11;17;6
2020;3806 Porsgrunn;8 år;9;21;12
2020;3806 Porsgrunn;9 år;8;18;10
2020;3806 Porsgrunn;10 år;12;12;0
