Geografi,År,Kjønn,Alder,Dødsårsaker,Måltall,Verdi
Tinn,2018,kvinner,0-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-74 år,Ulykker,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-74 år,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-74 år,Selvmord,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Alle dødsårsaker,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Diabetes,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Kreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Brystkreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Føflekkreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Magekreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Prostatakreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Ulykker,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,Selvmord,"per 100.000, standardisert",:
Tinn,2018,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Alle dødsårsaker,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Diabetes,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Kreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Brystkreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Føflekkreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Magekreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Prostatakreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Ulykker,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,Selvmord,"per 100.000, standardisert",:
Tinn,2018,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Alle dødsårsaker,"per 100.000, standardisert",4621.65655064825
Tinn,2018,kvinner,75 år +,Diabetes,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Kreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Brystkreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Føflekkreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Lungekreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Magekreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Prostatakreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Ulykker,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,Selvmord,"per 100.000, standardisert",:
Tinn,2018,kvinner,75 år +,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Alle dødsårsaker,"per 100.000, standardisert",867.907725426987
Tinn,2019,menn,alle aldre,Diabetes,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Kreft,"per 100.000, standardisert",169.359497338596
Tinn,2019,menn,alle aldre,Brystkreft,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Føflekkreft,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Lungekreft,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Magekreft,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Prostatakreft,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Hjerte- og karsykdommer,"per 100.000, standardisert",356.794158406064
Tinn,2019,menn,alle aldre,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Ulykker,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,Selvmord,"per 100.000, standardisert",:
Tinn,2019,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Alle dødsårsaker,"per 100.000, standardisert",204.287288961957
Tinn,2019,menn,0-74 år,Diabetes,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Kreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Brystkreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Føflekkreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Lungekreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Magekreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Prostatakreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Ulykker,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,Selvmord,"per 100.000, standardisert",:
Tinn,2019,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Alle dødsårsaker,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Diabetes,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Kreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Brystkreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Føflekkreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Magekreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Prostatakreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Ulykker,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,Selvmord,"per 100.000, standardisert",:
Tinn,2019,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Alle dødsårsaker,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Diabetes,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Kreft,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Brystkreft,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Føflekkreft,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Magekreft,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Prostatakreft,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Ulykker,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,Selvmord,"per 100.000, standardisert",:
Tinn,2019,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Alle dødsårsaker,"per 100.000, standardisert",9034.96780835305
Tinn,2019,menn,75 år +,Diabetes,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Kreft,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Brystkreft,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Føflekkreft,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Lungekreft,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Magekreft,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Prostatakreft,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Ulykker,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,Selvmord,"per 100.000, standardisert",:
Tinn,2019,menn,75 år +,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Alle dødsårsaker,"per 100.000, standardisert",861.274780909704
Tinn,2019,kvinner,alle aldre,Diabetes,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Kreft,"per 100.000, standardisert",300.042954367896
Tinn,2019,kvinner,alle aldre,Brystkreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Føflekkreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Magekreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Prostatakreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Hjerte- og karsykdommer,"per 100.000, standardisert",339.445455049551
Tinn,2019,kvinner,alle aldre,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Ulykker,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,Selvmord,"per 100.000, standardisert",:
Tinn,2019,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Alle dødsårsaker,"per 100.000, standardisert",336.758182383908
Tinn,2019,kvinner,0-74 år,Diabetes,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Kreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Brystkreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Føflekkreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Magekreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Prostatakreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Ulykker,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,Selvmord,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Alle dødsårsaker,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Diabetes,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Kreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Brystkreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Føflekkreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Magekreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Prostatakreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Ulykker,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,Selvmord,"per 100.000, standardisert",:
Tinn,2019,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Alle dødsårsaker,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Diabetes,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Kreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Brystkreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Føflekkreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Magekreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Prostatakreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Ulykker,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,Selvmord,"per 100.000, standardisert",:
Tinn,2019,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Alle dødsårsaker,"per 100.000, standardisert",5857.66919178787
Tinn,2019,kvinner,75 år +,Diabetes,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Kreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Brystkreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Føflekkreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Lungekreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Magekreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Prostatakreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Hjerte- og karsykdommer,"per 100.000, standardisert",2465.07690605763
Tinn,2019,kvinner,75 år +,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Ulykker,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,Selvmord,"per 100.000, standardisert",:
Tinn,2019,kvinner,75 år +,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Alle dødsårsaker,"per 100.000, standardisert",936.841994950029
Tinn,2020,menn,alle aldre,Diabetes,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Kreft,"per 100.000, standardisert",386.406507720711
Tinn,2020,menn,alle aldre,Brystkreft,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Føflekkreft,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Lungekreft,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Magekreft,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Prostatakreft,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Hjerte- og karsykdommer,"per 100.000, standardisert",216.194498901109
Tinn,2020,menn,alle aldre,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Ulykker,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,Selvmord,"per 100.000, standardisert",:
Tinn,2020,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Alle dødsårsaker,"per 100.000, standardisert",484.159208996862
Tinn,2020,menn,0-74 år,Diabetes,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Kreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Brystkreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Føflekkreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Lungekreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Magekreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Prostatakreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Ulykker,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,Selvmord,"per 100.000, standardisert",:
Tinn,2020,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Alle dødsårsaker,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Diabetes,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Kreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Brystkreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Føflekkreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Magekreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Prostatakreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Ulykker,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,Selvmord,"per 100.000, standardisert",:
Tinn,2020,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Alle dødsårsaker,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Diabetes,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Kreft,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Brystkreft,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Føflekkreft,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Magekreft,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Prostatakreft,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Ulykker,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,Selvmord,"per 100.000, standardisert",:
Tinn,2020,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Alle dødsårsaker,"per 100.000, standardisert",6328.62242328845
Tinn,2020,menn,75 år +,Diabetes,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Kreft,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Brystkreft,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Føflekkreft,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Lungekreft,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Magekreft,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Prostatakreft,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Ulykker,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,Selvmord,"per 100.000, standardisert",:
Tinn,2020,menn,75 år +,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Alle dødsårsaker,"per 100.000, standardisert",1006.4394596543
Tinn,2020,kvinner,alle aldre,Diabetes,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Kreft,"per 100.000, standardisert",190.093283355171
Tinn,2020,kvinner,alle aldre,Brystkreft,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Føflekkreft,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Magekreft,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Prostatakreft,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Tykktarmskreft,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Hjerte- og karsykdommer,"per 100.000, standardisert",324.49051250307
Tinn,2020,kvinner,alle aldre,Lungesykdommer,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Fordøyelsessykdommer,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Voldsomme dødsfall,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Ulykker,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Trafikkulykker,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,Selvmord,"per 100.000, standardisert",:
Tinn,2020,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Tinn,2020,kvinner,0-74 år,Alle dødsårsaker,"per 100.000, standardisert",247.447338836513
Tinn,2020,kvinner,0-74 år,Diabetes,"per 100.000, standardisert",:
Tinn,2020,kvinner,0-74 år,Kreft,"per 100.000, standardisert",:
Tinn,2020,kvinner,0-74 år,Brystkreft,"per 100.000, standardisert",:
Tinn,2020,kvinner,0-74 år,Føflekkreft,"per 100.000, standardisert",:
Tinn,2020,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",:
Tinn,2020,kvinner,0-74 år,Magekreft,"per 100.000, standardisert",:
