Organisasjonsnummer,Navn,Antall_ansatte
992544961,Circle k forhandler forening Telemark,0
993576999,Mental helse haram,0
993624241,Notodden og Hjartdal turlag,0
994009761,Brevik selskabelige forening ringen,0
994014579,Kragerø husflidslag,0
994922106,Gulset nærmiljøsenter,0
995214644,Bamble og omegn internasjonale forening,0
995314592,Klimarealistene,0
995450178,Bjørn jørgen groven,0
995618079,Nissedal næringslag,0
996002446,Sandøya vann og avløp,0
996148785,Skolands venner,0
996181197,Losje malva,0
996246574,Vrådal og Fyresdal målarklubb,0
996433307,Sandøya vel,0
996604934,Lunde travselskap,0
997060091,Brukerrådet på gråtenmoen bydelshus,0
997676246,Seljord husflidslag,0
998020395,Tveten skole fau,0
998170400,Sauherad historielag,0
998233496,Melum fau,0
998257093,Klyve nærmiljøsenter,0
998522501,Gvarv vel,0
998523117,Drangedal næringsforening,0
998772524,Ulefoss handelsstandsforenig,0
998799457,Atrå treskjærerlag,0
998892651,Norwegian testing board,0
851363122,Sm elektronikk steinar moen,0
932947234,Bakken tech,0
932997681,Husby fix,0
934018109,Refresh-mobile alhowari,0
816801842,B.h audio haave,0
929070291,Nyheim salg og service,0
945656816,Seljord radio og tv AS,0
956801958,Mostues tv service,0
971590890,Odin teknologi per sandberg,0
997433718,Porsgrunn radio-elektronikk bjørn smith tønnesen,0
913123824,Haralds multi service AS,0
916113269,The way up nina solbakken kastodden,0
919210583,Hulløen's service og vedlikehold AS,0
932180014,Storkjøkken Telemark AS,0
933103420,Bentsen elektronikk service,0
933766160,Treungen varmepumpeservice AS,0
934307550,Nilsen rs,0
959460914,Elektro-kjøl spesialisten AS,0
970157832,Nilsen thor tinholt,0
971145854,Brede og bjørns elektroservice AS,0
982006929,Våle vask og kjøleservice,0
989733036,Spatec avd. sør AS,0
992847670,Telemark elektroservice AS,0
820485912,Skomakeren i Bamble almohamad,0
918836462,Herkules skomaker AS,0
997244761,Skomaker lambertus van der linde,0
875664972,Møbeltapetserer kurt wittrup,0
881248182,Andersens salmakerverksted AS,0
914881900,Modern møbeltapetsering & møbelservice AS,0
927445107,Reidun schei,0
929575881,Erik pettersen møbelrestaurering,0
970213368,Homleid restaurering arvid homleid,0
990826587,Kristiansen hjem industri og fritid,0
991754083,Møbeltapetserer onstad,0
995406934,Flisespikkern restaurering ståle ljungstrøm,0
995752972,Easy living møbler og antikk peter johannes pranger,0
932150883,Sandersen jan,0
813193582,Lås og montering AS,0
834364212,Jens t gjærum,0
868653922,Systua torhild henriksen,0
911941392,Lia systue,0
919621400,Kragerøskredderen esmaeel bakkar,0
922982457,Shahzaib ahmad,0
923211667,Nmedia AS,0
925835528,Auran hjelpemiddelservice,0
927375885,Skomaker ismael AS,0
929441354,Haugen fiberglass,0
930617598,Nordberg electronics,0
931509101,Haugseter solutions,0
931752863,Olav bjørnerud,0
931859188,Solberg systue,0
932082845,Ove's tinnesand rep og div,0
932319373,Gym-service m. kaasa,0
932717921,Syrrist elektronikk,0
934062175,Løvmeis edwin,0
934958853,Haugerud søm,0
935180333,Skien skredder salehifar,0
936290760,Sykkelkollektivet AS,0
970048723,Hellands pianoservice,0
970388338,Telemark piano v/øistein buen,0
970436146,Tangvold erik musikkinstr verkste,0
971144688,Løkamoens gamle ovner,0
981671236,Helland musikk teknologi,0
983684726,Karl bengt christensen,0
993523216,Kjell einar johnsen (k.e.j.),0
999198945,Sy city v/moradi,0
815720032,Star wash stathelle AS,0
824594902,Lagarage miroslaw marcin machna,0
829453282,Risøy motor v/ mathias sveberg-risøy,0
829935732,Bostrak bilservice AS,0
835892042,Lindberg bil & pleie,0
835965732,Dpf rengjøring - munroe,0
835999742,Thomas steen johansen konkursbo,0
855685612,Haldor kvålen mekaniske,0
860489902,Torsvang maskin AS,0
879298652,Trovatn invest,0
885446272,Bilfix da,0
890203132,Eksos mester AS,0
911660717,Løberg tuning,0
912310663,Bebenbil krzysztof pawel beben,0
912539806,Brotorvet bil og båtpleie AS,0
912857395,Rts (rig tech solutions) AS,0
913077695,Tuven bilpleie da,0
914538114,Tores bilshine tore fonstad,0
914735742,Bilteknikk Kviteseid AS,0
914990157,Åsmund sande kvålen,0
915087442,Anders ekornrød,0
915273912,"Avs andrès vedlikeholdsservice, v/andre wilmes",0
915921884,Grenland antirust AS,0
915945570,Bsh service henriksen,0
916043864,Lakk og vedlikehold tommy harald aasdalen hauge,0
916302282,Hjuksebø dekkhotell AS,0
916579721,Lunde auto AS,0
916619022,Norlift special vehicles AS,0
916762224,Karus virginijus karalius,0
916849532,Bakken tuning & bil AS,0
918306234,Kvalitet bilpleie AS,0
919320737,Carwash.no AS,0
919323663,Windsvoll drift AS,0
920554601,Kars verksted AS,0
920729789,Telemark laser AS,0
921142935,Centrum bilpleie Notodden AS,0
921263732,Roheim lastebilinnredning,0
921496419,Lindvall turbo & tuning AS,0
921624875,Pedersen bilpleiesenter,0
922095221,Brekke roe billakkering,0
922212848,Ssp motorcenter AS,0
922572933,Bilteam AS,0
922964092,Kh styling & lakkering haugland,0
923156658,A.i service & tjenester arve iversen,0
923247696,Hama bilvask,0
923452184,Notodden tuning - kaasa motor,0
923886907,Ekotuning hallingdal AS,0
924028351,Autobudget service AS,0
924450134,Stein ove bjørge,0
925024635,Haugland bil & multiservice,0
925057878,A.h.nielsen,0
925160148,Nbk verksted AS,0
925162310,Jon seltveit,0
925244457,Larsen bilservice AS,0
925280879,Sindre waage,0
925323659,Sverre grimstvedt,0
925585815,Forberg bilpleie,0
925923230,Stensrud mek. AS,0
926381636,Hellstad auto & photo AS,0
927256681,Norsjø bilpleie - kristoffer håre,0
927284944,Runes garasje rune okan,0
927442183,123 multiservice AS,0
927758350,Lastebilverksted AS,0
928225801,Haukenes mek,0
928312569,Bergland multiassistanse,0
928518299,Vibeto racing,0
928609472,Brotorvet bilpleie AS,0
928622479,Temper'n AS,0
928762793,Austad bilpleie AS,0
928999963,Telemark antirust AS,0
929033701,Mehren nesten alt,0
929453409,Road rage custom AS,0
929636473,Brandviks felg & fix,0
929776933,Mnm bilspa AS,0
929913590,Sandersen motorsenter AS,0
929977777,Telemark storbilservice AS,0
930115185,Vesterdal karosseri,0
930516422,Steen johansen antirust og bilpleie,0
930568430,Tormod nilsson,0
930703710,Geir johansens garasje,0
930931446,Skien bilpleie shamsiddinov,0
930982032,Knutsen mekaniske,0
930986488,T holte bobilhjelp,0
931162195,Finstad auto AS,0
931350323,Rs bilverksted AS,0
931796747,Nordskog,0
931799401,Rh mekaniske ronny hansen,0
931856588,Rentro AS,0
931863029,Autonomi detailing al-salihi,0
931970755,Andersen dekk & motor service AS,0
932362066,Bakken service,0
932428032,Solvang bilpleie,0
932469588,Vefall bil og last - hansen,0
932482991,Ss-gear svendsen,0
932728982,Linkjendal bilforretning AS,0
932749297,Multiassistanse AS,0
932775530,Stian øverland,0
932993945,Flekkeråsen holding AS,0
933149447,Bilinnreder1 AS,0
933181200,Bpt AS,0
933294846,Ag glodek bil,0
933448304,Høgli karosseri,0
933536890,Thorsen bilpleie,0
933537846,Cb caravanservice AS,0
933659097,Moss bil & båtpleie AS,0
933661539,Pit-stop AS,0
933752410,Gundersen detailing,0
933806138,Eliassen service,0
933832759,Vaa hauge mekaniske,0
933858960,Bø sentrum vaskeri alhajj-ahmed,0
933928276,Linkjendal bilforretning as konkursbo,0
933972143,Drangedal auto AS,0
934107365,Johannesen dekkservice,0
934214277,Slåtta invest AS,0
934254120,Birk lyngdal,0
934341902,Velta bilvask AS,0
934360737,Pål slåen AS,0
934645774,Reiersen autolakkering,0
935234565,Robin grana sandene service og vedlikehold,0
935297982,Oddis fix AS,0
935316316,Eckholdt bilpleie,0
935365724,Kjørbekk bilpleie mhamad,0
935386683,Lutek by amundsen,0
935441196,W bilpleie winger,0
935455693,Service & mekanikk rønningen,0
935517877,Thomter servicesenter AS,0
935590329,Sandersen motorsenter as tvangsavviklingsbo,0
935843502,Privet transport og bilverksted,0
935854601,Foliegutta AS,0
935948541,Kbk v/k. berge,0
935982618,Moland tekniske tjenester,0
936017746,Super bilvask almoghrabi,0
936099432,Klyve bilpleie abduxomidov,0
936110010,Alfa bilpleie AS,0
936367798,Bilinnredern as konkursbo,0
936546625,Gnikk & gnu hansen,0
939905596,Slåtta transport,0
947432974,Wang auto,0
953124882,Tveit bilverksted,0
955156552,Haug bros,0
963019106,Kragerø miljøservice tom risøy,0
965872604,Haugans bil AS,0
966227885,Bjørn berge AS,0
967582875,Lundeberg bilpleie,0
969966719,Vrådal bilsenter olav kleiv,0
970157808,Haldor tveitan,0
970157824,Bjørn moens bilverksted,0
970284257,Telemark radiatorservice pål rød,0
970388222,Gb autotech gunnar borgen,0
970437479,Pettersen jon cato,0
970896686,Krysset bil h j skogly,0
970944605,Haugan inge billakkering,0
971147040,Sønsttveiten service,0
971585668,Dalen service AS,0
974279061,Ottar særsland,0
974496143,Dm automek AS,0
976071662,Isaksen motorverksted,0
976387996,Steinar granengs bilverksted AS,0
979366426,Sunde autofiks,0
980073394,Sa service asbjørn brekke,0
980416534,Svendsen eksos Skien AS,0
980567044,Per olav vegen - service,0
981227417,Grenland truckservice AS,0
981472659,Bø auto humlebrekke,0
981567544,Autopartner Seljord AS,0
981657454,Sanda auto bjarne erlend sanda,0
982095816,Jahn erik flatland,0
983452221,Bildeler Porsgrunn AS,0
984628528,Skiens automobilverksted AS,0
984673639,Lunde lastebilverksted AS,0
985159696,Skien bilrestaurering torstein johannesen,0
985625174,Redning24 AS,0
986429700,Prt service per roar tveit,0
986747516,Torbjørn myrland,0
987289309,Vest-telemark traktorservice einar krossbakken,0
988491527,Kåre richart pedersen,0
988751804,Ole jakob tudal,0
988771031,Furuvik bil & karosseri,0
988879711,Borgar kittilsen holding AS,0
989025015,Truma holding AS,0
990462666,Moe gård,0
990648379,Multi assistanse erik mathisbråten,0
991041176,Pg-service AS,0
991219420,Tvervik billakkering AS,0
991860622,Drangedal bilverksted v/jan arve bergane,0
992451319,Brendemo lakkering og vedlikehold,0
993341983,Bilinnredern AS,0
994724991,Hansen motor & service,0
995261898,Ssp motor knut grave,0
995802376,Bilteknisk konsulent jon midtveit,0
996219739,Kasin bilverksted,0
996657035,Cato lier,0
996745503,Dahlen bilpleie og utleie,0
996966534,Th bil & motor tommy herregården,0
997323831,Olav brekke AS,0
997381149,Berlinetta service dagfinn moe,0
997731166,Bø bilverksted v/haugen,0
998086930,Ariana bilpleie AS,0
998796334,Jusys salg og service AS,0
998819261,Mobile billakkering AS,0
999183247,Skien bilkontroll v/daleng,0
835284352,Nye ren tekstil AS,0
970907386,Orion AS,0
970998942,Ingolf a knutsens renseri gunnar knutsen,0
813826712,Gro's frisør AS,0
814410412,Borgestad frisør hussein mlitat,0
815922832,Maria frisør maria nystad,0
816261872,Rock frisør AS,0
821291062,Balus frisør babak begi,0
823007582,Sophie riis,0
824479682,Twins frisør AS,0
825243542,Fmg AS,0
827616842,Lotte og leon AS,0
828093142,Flatha,0
828182102,Lucky barber AS,0
830679812,Mister daniel frisør rasuli,0
831762772,Saucyyy ali,0
831964022,Ekeli krøll,0
832697532,Haugen believe,0
832746622,Kverndalen frisør fredriksen,0
833475142,Sadoun barbershop AS,0
833647512,Rebecca hansen frisør AS,0
833701932,Spire salong AS,0
835407802,Lett frisør AS,0
835670082,M. bakaas,0
858709482,Hår kjellern heidi beate haugland,0
869965812,Orawan dame- og herrefrisør,0
878653432,Britt merethe amundsen,0
891478372,Salong hovenga AS,0
895963682,Storgata frisør sissel janne buer,0
899002962,Amy cliphouse AS,0
911608758,Frisørene på lie AS,0
911662396,Næss frisør AS,0
911849828,Klipperia susanne amundsen,0
911855275,Madebyme AS,0
912053245,Eline spilde,0
912440117,"Kims frisør, herreavdelingen kim robert holmgren kristiansen",0
912713407,Hårkjelleren gare,0
912995666,Salong saks AS,0
913394089,Hildes frisør sandvold bergan,0
913570588,Gentlemens corner frisørsalong nema jaffari,0
914076129,Hendrix hair Porsgrunn AS,0
914183731,Kobber frisør AS,0
914267595,Mitt & ditt velvære AS,0
915003303,Grønvold frisør v/tina grønvold,0
915295614,Tango sønstebøtunet AS,0
915321275,Saxon frisør AS,0
915536174,Fjong frisør/heidi faane,0
916222599,Hilde iren kjørsvik,0
916563000,Rana-zadeh arsalan,0
917007691,Headonism frisør salong ivana jezidzic,0
917299110,Storgata frisør AS,0
917468249,Fjellklyppen AS,0
917472688,Malins frisør AS,0
918027076,Tom wolf AS,0
918639039,Finsveen hårstudio AS,0
918771824,Stebi AS,0
918902198,Ida s frisør ida nilsen,0
919458216,Anette hylland,0
919477296,Cam&cem frisør jamshid amini,0
920051103,Chris frisør AS,0
920324290,Salong gregorius AS,0
920456960,Mrs chira AS,0
920466672,Krysset frisør AS,0
920806783,Josef frisør AS,0
920876455,Jeta frisør AS,0
921532407,Notodden frisørsalong genet tesfay gebrekristos,0
921676549,Tone follaug frisør,0
921719841,Abraham frisør ibrahim khalil ibrahim muharram,0
922193819,Pirm.line oda pirmeline hihn,0
922261245,Salong24 AS,0
922600147,Salon flores ruth lissette toval flores,0
923357629,Siljan dame og herrefrisør oterholt,0
923424164,Kj frisør katarzyna janik,0
923764445,Hoof frisør v/nicole hoof,0
923959335,Bergljots frisør og negledesign AS,0
924043741,Sweed frisør,0
924463783,Divalounge evita berga,0
924575697,Kataleja beauty gyte ramoniene,0
925006300,Salongen på landet AS,0
925370746,Hairby linda oprann hansen,0
925575941,Luma hårstudio AS,0
925602787,Im frisør AS,0
925729299,Habtom mengsteab kufulu one love salon,0
925840440,Sol frisør AS,0
926819127,Hartveit ebs,0
926881833,Kokkin knut eirik,0
927080737,Santa fe klippotek AS,0
927143356,Lucky dogs by pricop,0
927150778,Annes frisør AS,0
927287846,Frisør bø,0
927356392,Gulset fades AS,0
927360047,Villa mo collection AS,0
927432234,Blend or cut AS,0
927512408,"Klippen over i'en, frisør vollen",0
927649977,Gundersen inside out beauty,0
927652919,Gyllenhammar,0
927855437,Fryd hårstudio AS,0
928612554,Heges saks og design - hege fiskaaen,0
929072421,Noy's lille hårstudio - thani,0
929211413,Anne's salong AS,0
929241509,Sørensen frisør og hudpleie,0
929319044,Milano frisør barbershop lafsahi maroine,0
929662245,Mit Telemark frisør batal,0
929736990,Layan frisør AS,0
929957563,Marte rygh pedersen,0
930359416,Dreams beauty AS,0
930533459,Anastasiia demko,0
930652784,"Dinea frisør, trine oterholt",0
930755478,Johnsens klipperi,0
930834416,Aleksa fursova,0
930935506,Hoyvik frisør,0
931096710,K s frisør/ alsaloum,0
931753177,Bob salong AS,0
931780166,Murtada al-shamarti,0
931798928,Bø fade hozan adib,0
931900641,Frisørkroken AS,0
931951289,Beauty art by jeddipour,0
932021676,Anastasiia yuklianiuk,0
932095157,Kverndalen frisør pettersen,0
932116154,Bøle dame og herrefrisør ahmed,0
932204746,Sheila frisør sulaiman,0
932271982,Anderson klipp,0
932358174,Mällo hairdressing,0
932536293,Purple potion mua bjerkely,0
932559072,Barber corner AS,0
932596091,Akyol frisør,0
932953471,Heidi's hårstudio AS,0
932976730,Sesvit chyzhyk,0
932986515,Adams frisør AS,0
933058417,Besha garmiany,0
933098419,E.t. styling & frisør ans,0
933183483,Blossome AS,0
933251179,Vox hair concept AS,0
933381617,Eline suuas beauty,0
933410889,Strå AS,0
933438384,Trillysworld grongstad,0
933472469,Løvland frisør,0
933482413,Isajeva beauty lounge,0
933498409,Nye volum frisør AS,0
933544621,Elida christin rodriguez,0
933565815,Elisabeth eikenes frisør,0
933592758,Oanh beauty frisør corner tran,0
933809935,Hanna vasylkova,0
933834247,Florisant AS,0
934412931,Rosol adil mohammed beauty,0
934630289,Gentlemen's corner AS,0
934779835,Rå frisør AS,0
934893441,Riis vipper og bryn,0
934905474,Fn nystad,0
934939018,Blerta's beauty sadikaj,0
934946693,Rsj AS,0
935143276,Glow-up alkhalafi,0
935278201,Gentlemen's cut alkasem,0
935559243,Frisør tetiana lepokhina,0
935598338,Beautylines gro anita martinsen,0
935654106,Helene krokstrand kjørsvik,0
935749492,Hansens frisør,0
935757053,Caroline armas larsen,0
935891434,"Dema, sauciuniene",0
935917999,Salong bergestig,0
936253318,Barclay frisør AS,0
936570267,Cao salong 2 AS,0
936572707,Frisør johanne nordheim,0
943016844,Gunns salong gunhild kaasa,0
945011726,Randis hud & fotpleieklinikk dale,0
954540685,Salong rising lise h fjellstad,0
954706117,Suwannees frisersalong suwannee t flatland,0
955701089,Skogmo damefrisør gunn marit grønland,0
956266475,Haukelid frisørsalong jenny vågslid gardsteig,0
957717292,Bjørgs dame & herrefrisørsalong bjørg sønstvedt,0
959862273,Bjørg damefrisør bjørg imsrud,0
966934409,Tina´s frisør,0
967937533,Lietorvet frisør sondre walmann,0
968468235,Hårstua AS,0
969964112,Lavita dame- og herrefrisør,0
970043497,Flaatten herrefrisør,0
970044760,Kirkegatens frisør,0
970044787,Irene frisørsalong kirsten o møller,0
970045945,Tones frisør grethe flogstad,0
970048197,Casandra salong mette strøm,0
970214208,Bohlin geir,0
970214305,Solveig hårstudio skjelbred,0
970248242,Salong beauty,0
970284400,Ella marie nerbø,0
970314180,Trine's klipperi trine berg-nilsen,0
970376143,Bøe tone lonar,0
970384316,Treungen dame- og herrefrisør,0
970438173,Rosa luxemburg ans,0
970438556,Elis v/eli kvendbø,0
970544682,Stathelle frisørsalong,0
976268539,Toves frisør v/tove simonsen,0
976790227,Siv anita's frisørsalong siv anita braaten,0
976858689,Morten frisør morten tandberg,0
977071224,Min salong laila skindalen,0
978637892,Frisør janne berge,0
979275730,Ann kristins salong ann kristin kleiv,0
979959095,Studio hm frisør AS,0
980321789,Salong k kari marie hørte,0
980539555,Tove anettes frisør tove a. lomheim,0
981886585,Oda eiendom AS,0
981901231,Frisør larsen AS,0
982116880,Tone´s salong tone eriksen,0
983507352,Frisørstua may torunn krohn hasle,0
984204183,Tone berit moen,0
985170363,Ritas salong rita henriksen,0
985547432,Leopold frisør vibeke elefskås,0
986594264,Walid frisørsalong ahlam mohammad ahmad,0
986639012,Cat frisør elisabeth haugen,0
986674330,Truls kittelsen hår & piercingstudio,0
987238747,Pornthip's frisørstue pornthip amundsen,0
987280905,Janna dalsbotten,0
987726555,Pochahontas v/carianne rygh,0
988412368,Team klipp AS,0
988563803,Duestien klippotek wenche j. wagenius,0
989655884,Maris frisørhjørne mari t strand,0
989918583,Nimeni frisør nina m nielsen,0
990019576,Salong 19 AS,0
990406251,Marit nøkegård westland,0
990937109,Studio marichen nuf,0
991687955,Liegata frisørsenter AS,0
991774718,Unnis salong unni tveitan,0
992002735,Linda frisør v/phamthi ngoan,0
992273879,Salong harmoni AS,0
992358718,Salong elegance sissel arvesen,0
993034541,Transisto AS,0
993044245,Bob salong klamerholm,0
993830429,Frisørsalongen Nome sjukeheim grete skjeldal,0
993915092,Salong naturelle gregoriussen,0
994185071,Mari lahus,0
995145472,Volum frisør AS,0
995200600,Noor frisør semco muhammad saleh,0
995305488,Studio h frisør anette iren meinstad,0
995446111,Gro beate stensland,0
995503778,Monikas frisør monika a wyszkowska,0
996229246,Klyppekroken AS,0
996589129,Motavo group AS,0
997206797,Good old days barbershop da,0
997253299,Hege nilsen frisør,0
997972341,Plassens hårstudio AS,0
998281512,Studio borgeåsen rita hovland,0
998508576,Ren frisør AS,0
998707870,Catarina olavesen,0
999322980,Hårstudio ewa golinska,0
999503799,Saxeriet AS,0
816504082,Inger kvalevåg,0
817253342,Hud- og kroppsterapeut engh bjerk,0
819530742,Monika's negl studio tisza,0
820191412,Molino monica lill normann,0
825869212,Feelgood by julie gulliksen,0
827683612,"Agne beauty, rimdeikaite",0
830294112,Wow beauty zinoveva,0
830739262,Ida hansen,0
831843152,Wax studio lillevere,0
833450662,Dolzhenkova beauty studio,0
833480022,Vieras hudklinikk maria vieras haave,0
833527282,Mekmok eyelash studio,0
834039052,Mai huong nguyen,0
835636852,Skliar nails,0
858611792,Lietorvet fotpleiesalong lena larsson,0
881983222,Lill`s hud og fotpleie gudbrandsen,0
911849860,Silje danielsen makeup & cosplay,0
912492443,Luna spa salong ved sabine berntsen,0
916563442,Negler av karoline karoline dybdahl,0
916615450,Profesjonell negledesign og manikyr nikolskyte,0
917126801,Wenches hudpleie wenche grepperud,0
919074752,Frk beauty AS,0
919162708,Aina grunnsund,0
919323051,K. dalene hudterapeut,0
919391332,Matilda s beauty studio matilda xhima,0
919644044,Valkyrje nails and lashes kisielewska,0
919667001,Spoke skjønnhetspleie,0
919982578,La beauty AS,0
920692737,Pink tigers AS,0
920810268,Oliria beauty island by scorocirja,0
921350023,Beautybar Porsgrunn AS,0
922027889,"Make brow up, lokutijevskaja",0
922534411,Hudpleier sandra stamland,0
922702209,Vipper exension by ineta jukneviciute,0
922886350,Toves neglverksted & fotpleie AS,0
922958653,Hos ida rue,0
923708375,Lashesnbrows maria isabell navarro,0
923729518,Lan bui,0
924726555,Beautylines AS,0
924738235,Negler av martine edvartsen,0
924745967,Greta beauty lab greta skikaite,0
924785950,Anne lises velvære AS,0
925404799,Jørgensen voks & neglstudio,0
925571377,Brows&lashes by katarzyna franaszczyk,0
925868256,Marta logina,0
926530534,C me beauty grimeland,0
927288494,Dermafin AS,0
927683415,Navestad negler,0
927857472,Janthawiroj mali negledesign,0
927909111,"Lashes by monique, jakuskiene",0
927992671,Lovely lashes svalebjørg,0
928140415,"Ad lashes beauty, ditkute",0
928180298,Bloom by sandra bojarska-koltuniak,0
929347889,Citereja AS,0
929615808,Meggy's nails by magdalena derendal,0
929662911,Sivertsen beauty,0
930120863,Autorisert fotterapeut martine oland,0
930577111,Dermalotte charlotte jacobsen,0
930608912,La beauty katia cristina westerhaug,0
930763470,Vilde aanesen holsbø,0
930905267,"Mikka's beauty, camilla mathisen",0
930917710,Nudy lashes abdalsattar,0
931189174,Ben lashes karimi,0
931267760,Elite frisør og velvære AS,0
931277073,"D-vipper, augustauskaite",0
931307703,D&k academy truong,0
931426885,Anna's beauty place AS,0
931446495,Natalia chernous permanent og velvære,0
931545132,Nails by buer,0
931768646,Pz lashroom patrycja zielke,0
931869124,Beauty by malen nykås-wedvik,0
932102986,Aynur polat,0
932103893,Stine amundsen enk,0
932131056,Setså revelnail,0
932557223,Datsok pronails,0
932573512,Monica nygård,0
932599074,Lunar negle salong av ana dan,0
932944464,Nails studio - paulina ciupak,0
933009769,Pasitos fotpleie holen,0
933064824,Negler av maja knudsen,0
933088367,Beautyroom by klaudia rembarz,0
933090272,Neglboden AS,0
933140490,Elins negledesign høiseth,0
933170276,Godlevska beauty,0
933252345,Fjøllro hudpleie kristiansen,0
933360571,Bråtens negler,0
933754138,Riseup sollid,0
933782409,Hud- og tannestetikk AS,0
933827410,Hanna vaagsland halvorsen negleteknikk,0
933926583,Beauty by larsen,0
933933148,Lutsyk nails,0
933955478,Dung nguyen tran,0
934166647,Al-kaabi,0
934254899,Weros beautyroom weronika zielinska,0
934263669,Hryshyna creative,0
934790014,Kvålen,0
934997778,Dk beauty AS,0
935027837,Blues byen frisør ahmad abdoul wahed alibrahim,0
935209722,Frøken botoks as konkursbo,0
935214424,Beautycenter liapina,0
935217938,Beauty advisor aina bakken,0
935464552,Frøken beauty lærke,0
935483050,Essens hudpleieklinikk AS,0
935598230,Jovi glow studio. jovita radviliene,0
935648556,Luxe beauty by anna markitanova,0
935822424,Wiktoria jenne beautystudio AS,0
935839920,Waxsis by sandra ogrodowska,0
935863775,Djamila yazi palacios nailart studio,0
935865999,Lips n beauty AS,0
935911907,Viktoria antonenko,0
935988322,Saras hudpleie AS,0
936096050,Anna lisa ariyayi,0
936457703,Marta logina konkursbo,0
936531725,Vibenails press-ons av meyer,0
936576435,Sunrize as tvangsavviklingsbo,0
953137763,Livs hudpleie liv folserås,0
956092744,Rosell salong. frisør og biontologi. gro augestad,0
975797961,Vital hudpleiesenter ingrid strand hegna,0
975961389,Gunnvor wasjø,0
980579212,Lindas hudpleie linda strømme,0
981769813,Steinstad ruth bodil,0
983388507,Skien hudpleie AS,0
984751117,Ylva lin lauluten negldesign,0
985833028,Hammerhaugs hudpleie og velværesenter,0
990932654,Helen gudmundsen's beauty basement,0
991102515,Ragnhild prestholt,0
991224610,Force of beauty linn kristin røstberg,0
991444955,Spa og velvære AS,0
993293334,Clinique natalie hihn,0
994675303,Linda nicolaysen,0
996565726,Claudias hudpleie v/claudia næs,0
997471938,Salong bellezza kristine anita lindberg,0
999042147,2 søstre - / beate bakke,0
999286356,Ruta logina,0
813306212,Calitec arkadiusz mieczyslaw smich,0
814201732,Sawasdee massasje pajaree skeimo,0
822015042,The room Norge AS,0
833037242,Vl massasje lahunov,0
833124382,Jantana aroma massasje wanna wonglakorn,0
835136132,Georgina kuti alternativ kroppspleie,0
892448442,Mpt camilla gulbrandsen,0
913875869,Sol og eiendom AS,0
914203015,Solar massasje,0
914877458,Suthida samanya norin,0
915635237,With love by moen AS,0
915652514,Karma thai massasje & spa AS,0
917300828,Mitt lille spa mona johnsen,0
917462100,Naree thaimassasje nareerat saengsoda hagen,0
918808434,Lash life AS,0
919597755,Siengsanan thayada,0
919988894,Thai wellness heistad sukanya thueanmulsaen,0
920185452,Kirkerud klinikken,0
920270972,Grenland hudklinikk - kosmetisk sykepleier tiril skonseng høiås,0
920401546,Aroma therapy phomsuvan,0
920666043,Kpc AS,0
922256764,Bua saikrasun massasje,0
923175172,Vish massasje viktoriia shapovalova,0
924708719,Helhjerta AS,0
925417793,With love by bi - thorsberg sucheera,0
926163361,Bunmee thaimassasje kaewto kanokkorn,0
927116928,Mei & moy AS,0
929221516,Annikens fotklinikk - anniken gustavson johnsen,0
929925904,Mamma og minsten- doula line halvorsen,0
930051411,Nok skjelsvik thaimassasje,0
930537993,Dn tjenester as.,0
931113194,Ida haug,0
931180908,Råmunddal retreat,0
931657879,Almankaas velvære,0
932819864,Pinsedag thiabsaeng,0
933306550,P&p sivertsen thaimassasje,0
933458679,Vynnyk lumiskin studio,0
934316576,Vel AS,0
934875605,Soulivia hill reverda,0
934875672,Beautycenter komissarova,0
934897005,Saol AS,0
934991397,Massasje by svitlana piddubna,0
935032687,Yupa boonsin AS,0
935180244,Lotus massasje Skien klainauskiene,0
935478243,Strå hudklinikk AS,0
936061265,Johan granqvists velvære,0
936062385,Evelyn sand massasje,0
936102662,Varmealkimysten sander b johansen,0
981396146,Velværeleverandøren jarle moland,0
983552102,Tveitan sol og eiendom,0
991654410,Kei's thai massasje v/bunsom srilamai,0
992148926,Stathelle solsenter eirin helen glad,0
992653361,Hud og fot AS,0
996568741,Aina soli spaterapeut,0
999552684,Avalon spa & helse AS,0
915288901,Øvre Telemark begravelsesbyrå AS,0
919619821,Byglands begravelsesbyråer AS,0
920403174,Klaras-gravstedstjenester klara hansen,0
925123005,Kongsgaard begravelsesbyrå AS,0
926515128,Kiøsterud begravelsesbyrå AS,0
929826051,Andersens AS,0
932683652,Alfsen invest AS,0
981951484,Torgeir kovajord,0
985286612,Leif olav olsen begravelsesbyrå ans,0
991313567,Aspheims AS,0
998602432,Rjukan begravelsesbyrå AS,0
870376162,Inger bjorheim,0
992463694,Bakerød grafisk,0
812597612,Solvik hundegård,0
815539702,Karl jacob solheim rådgivning,0
817357962,Knut r.horsts bistandsvirksomhet,0
817487092,Cathrine meen frønes - vildekraft,0
829418002,Aur tattoo studio hansen,0
830717102,Grønlund consult,0
830913882,Nilsen veiledning,0
832443662,Melissa andersen tattoo,0
835868052,Ragnar birkely,0
874457892,Nils arne folkestad,0
913001451,Bodyart geir nordbø abrahamsen,0
913181255,Kåre bjørn kittilsen,0
913461266,Pål eilertsen sport and media,0
913674197,Talmo tattoo,0
913715799,Roger beck AS,0
914234840,Tollehaugen service,0
914617405,Jan henrik henriksen,0
915417078,Servom AS,0
915503241,Flittig kunst og foto,0
