Kommunenummer,Kommune,Kjønn,År,Innvandringsgrunn,Enhet,Antall
0831,Fyresdal,Alle,2017,Arbeidsinnvandrere,Prosent,21.4
0833,Tokke,Alle,2017,Arbeidsinnvandrere,Prosent,21.9
0834,Vinje,Alle,2017,Arbeidsinnvandrere,Prosent,26.2
0817,Drangedal,Kvinner,2018,Arbeidsinnvandrere,Prosent,6.8
0827,Hjartdal,Kvinner,2018,Arbeidsinnvandrere,Prosent,4.3
0827,Hjartdal,Menn,2016,Arbeidsinnvandrere,Prosent,19.8
0821,Bø (Telemark)  (t.o.m. 2019),Kvinner,2018,Arbeidsinnvandrere,Prosent,6.1
0828,Seljord,Kvinner,2018,Arbeidsinnvandrere,Prosent,9.5
0829,Kviteseid,Kvinner,2018,Arbeidsinnvandrere,Prosent,11.1
0831,Fyresdal,Kvinner,2018,Arbeidsinnvandrere,Prosent,4.4
0833,Tokke,Kvinner,2018,Arbeidsinnvandrere,Prosent,5.0
0834,Vinje,Kvinner,2018,Arbeidsinnvandrere,Prosent,8.8
0819,Nome,Alle,2016,Arbeidsinnvandrere,Prosent,19.4
0821,Bø (Telemark)  (t.o.m. 2019),Alle,2016,Arbeidsinnvandrere,Prosent,17.7
0828,Seljord,Alle,2016,Arbeidsinnvandrere,Prosent,25.8
0829,Kviteseid,Alle,2016,Arbeidsinnvandrere,Prosent,34.5
0833,Tokke,Alle,2016,Arbeidsinnvandrere,Prosent,25.0
0807,Notodden,Menn,2018,Arbeidsinnvandrere,Prosent,17.3
0819,Nome,Menn,2018,Arbeidsinnvandrere,Prosent,13.3
0822,Sauherad (t.o.m. 2019),Menn,2018,Arbeidsinnvandrere,Prosent,15.0
0826,Tinn,Menn,2018,Arbeidsinnvandrere,Prosent,11.8
0822,Sauherad (t.o.m. 2019),Kvinner,2017,Arbeidsinnvandrere,Prosent,8.2
0826,Tinn,Kvinner,2017,Arbeidsinnvandrere,Prosent,4.1
0830,Nissedal,Kvinner,2017,Arbeidsinnvandrere,Prosent,7.0
0805,Porsgrunn,Menn,2018,Arbeidsinnvandrere,Prosent,13.3
0806,Skien,Menn,2018,Arbeidsinnvandrere,Prosent,10.7
0815,Kragerø,Menn,2018,Arbeidsinnvandrere,Prosent,13.0
0827,Hjartdal,Menn,2018,Arbeidsinnvandrere,Prosent,15.5
0830,Nissedal,Menn,2018,Arbeidsinnvandrere,Prosent,24.1
0815,Kragerø,Alle,2018,Arbeidsinnvandrere,Prosent,17.9
0822,Sauherad (t.o.m. 2019),Alle,2018,Arbeidsinnvandrere,Prosent,23.3
0826,Tinn,Alle,2018,Arbeidsinnvandrere,Prosent,16.2
0819,Nome,Alle,2018,Arbeidsinnvandrere,Prosent,20.0
0821,Bø (Telemark)  (t.o.m. 2019),Alle,2018,Arbeidsinnvandrere,Prosent,16.7
0828,Seljord,Alle,2018,Arbeidsinnvandrere,Prosent,23.7
0829,Kviteseid,Alle,2018,Arbeidsinnvandrere,Prosent,34.7
0833,Tokke,Alle,2018,Arbeidsinnvandrere,Prosent,20.1
0821,Bø (Telemark)  (t.o.m. 2019),Menn,2017,Arbeidsinnvandrere,Prosent,11.2
0828,Seljord,Menn,2017,Arbeidsinnvandrere,Prosent,16.9
0829,Kviteseid,Menn,2017,Arbeidsinnvandrere,Prosent,21.7
0831,Fyresdal,Menn,2017,Arbeidsinnvandrere,Prosent,16.9
0833,Tokke,Menn,2017,Arbeidsinnvandrere,Prosent,16.6
0834,Vinje,Menn,2017,Arbeidsinnvandrere,Prosent,18.4
0805,Porsgrunn,Alle,2017,Arbeidsinnvandrere,Prosent,17.1
0806,Skien,Alle,2017,Arbeidsinnvandrere,Prosent,14.7
0807,Notodden,Alle,2017,Arbeidsinnvandrere,Prosent,22.7
0817,Drangedal,Alle,2017,Arbeidsinnvandrere,Prosent,22.8
0822,Sauherad (t.o.m. 2019),Alle,2017,Arbeidsinnvandrere,Prosent,23.0
0826,Tinn,Alle,2017,Arbeidsinnvandrere,Prosent,15.7
0830,Nissedal,Alle,2017,Arbeidsinnvandrere,Prosent,29.7
0807,Notodden,Kvinner,2006,Familieinnvandrede,Personer,64.0
0811,Siljan,Kvinner,2006,Familieinnvandrede,Personer,10.0
0814,Bamble,Kvinner,2006,Familieinnvandrede,Personer,52.0
0819,Nome,Kvinner,2006,Familieinnvandrede,Personer,37.0
0821,Bø (Telemark)  (t.o.m. 2019),Kvinner,2006,Familieinnvandrede,Personer,21.0
0828,Seljord,Kvinner,2006,Familieinnvandrede,Personer,11.0
0829,Kviteseid,Kvinner,2006,Familieinnvandrede,Personer,12.0
0833,Tokke,Kvinner,2006,Familieinnvandrede,Personer,8.0
0805,Porsgrunn,Kvinner,2006,Familieinnvandrede,Personer,216.0
0806,Skien,Kvinner,2006,Familieinnvandrede,Personer,350.0
0822,Sauherad (t.o.m. 2019),Kvinner,2006,Familieinnvandrede,Personer,20.0
0826,Tinn,Kvinner,2006,Familieinnvandrede,Personer,43.0
0830,Nissedal,Kvinner,2006,Familieinnvandrede,Personer,11.0
0815,Kragerø,Kvinner,2018,Arbeidsinnvandrere,Prosent,4.8
0822,Sauherad (t.o.m. 2019),Kvinner,2018,Arbeidsinnvandrere,Prosent,8.2
0826,Tinn,Kvinner,2018,Arbeidsinnvandrere,Prosent,4.4
0830,Nissedal,Kvinner,2018,Arbeidsinnvandrere,Prosent,6.5
0817,Drangedal,Menn,2006,Familieinnvandrede,Personer,9.0
0827,Hjartdal,Menn,2006,Familieinnvandrede,Personer,3.0
0811,Siljan,Menn,2018,Arbeidsinnvandrere,Prosent,5.6
0814,Bamble,Menn,2018,Arbeidsinnvandrere,Prosent,10.0
0821,Bø (Telemark)  (t.o.m. 2019),Menn,2018,Arbeidsinnvandrere,Prosent,10.7
0828,Seljord,Menn,2018,Arbeidsinnvandrere,Prosent,14.1
0829,Kviteseid,Menn,2018,Arbeidsinnvandrere,Prosent,23.7
0833,Tokke,Menn,2018,Arbeidsinnvandrere,Prosent,15.1
0821,Bø (Telemark)  (t.o.m. 2019),Menn,2006,Familieinnvandrede,Personer,10.0
0828,Seljord,Menn,2006,Familieinnvandrede,Personer,5.0
0831,Fyresdal,Menn,2006,Familieinnvandrede,Personer,16.0
0833,Tokke,Menn,2006,Familieinnvandrede,Personer,3.0
0834,Vinje,Menn,2006,Familieinnvandrede,Personer,6.0
0827,Hjartdal,Alle,2006,Familieinnvandrede,Personer,11.0
0831,Fyresdal,Alle,2006,Familieinnvandrede,Personer,42.0
0833,Tokke,Alle,2006,Familieinnvandrede,Personer,11.0
0834,Vinje,Alle,2006,Familieinnvandrede,Personer,25.0
0805,Porsgrunn,Alle,2006,Familieinnvandrede,Personer,326.0
0806,Skien,Alle,2006,Familieinnvandrede,Personer,524.0
0815,Kragerø,Alle,2006,Familieinnvandrede,Personer,80.0
0817,Drangedal,Alle,2006,Familieinnvandrede,Personer,44.0
0822,Sauherad (t.o.m. 2019),Alle,2006,Familieinnvandrede,Personer,23.0
0826,Tinn,Alle,2006,Familieinnvandrede,Personer,68.0
0815,Kragerø,Kvinner,2007,Familieinnvandrede,Personer,66.0
0822,Sauherad (t.o.m. 2019),Kvinner,2007,Familieinnvandrede,Personer,22.0
0827,Hjartdal,Kvinner,2007,Familieinnvandrede,Personer,10.0
0830,Nissedal,Kvinner,2007,Familieinnvandrede,Personer,15.0
0807,Notodden,Alle,2018,Arbeidsinnvandrere,Prosent,22.6
0817,Drangedal,Alle,2018,Arbeidsinnvandrere,Prosent,21.3
0827,Hjartdal,Alle,2018,Arbeidsinnvandrere,Prosent,19.8
0830,Nissedal,Alle,2018,Arbeidsinnvandrere,Prosent,30.6
0817,Drangedal,Kvinner,2006,Familieinnvandrede,Personer,35.0
0831,Fyresdal,Kvinner,2006,Familieinnvandrede,Personer,26.0
0834,Vinje,Kvinner,2006,Familieinnvandrede,Personer,19.0
0817,Drangedal,Kvinner,2007,Familieinnvandrede,Personer,37.0
0807,Notodden,Menn,2007,Familieinnvandrede,Personer,29.0
0811,Siljan,Menn,2007,Familieinnvandrede,Personer,3.0
0814,Bamble,Menn,2007,Familieinnvandrede,Personer,24.0
0819,Nome,Menn,2007,Familieinnvandrede,Personer,12.0
0821,Bø (Telemark)  (t.o.m. 2019),Menn,2007,Familieinnvandrede,Personer,12.0
0828,Seljord,Menn,2007,Familieinnvandrede,Personer,6.0
0829,Kviteseid,Menn,2007,Familieinnvandrede,Personer,7.0
0833,Tokke,Menn,2007,Familieinnvandrede,Personer,3.0
0805,Porsgrunn,Menn,2007,Familieinnvandrede,Personer,131.0
0806,Skien,Menn,2007,Familieinnvandrede,Personer,175.0
0822,Sauherad (t.o.m. 2019),Menn,2007,Familieinnvandrede,Personer,6.0
0826,Tinn,Menn,2007,Familieinnvandrede,Personer,18.0
0830,Nissedal,Menn,2007,Familieinnvandrede,Personer,7.0
0807,Notodden,Alle,2007,Familieinnvandrede,Personer,104.0
0819,Nome,Alle,2007,Familieinnvandrede,Personer,48.0
0821,Bø (Telemark)  (t.o.m. 2019),Alle,2007,Familieinnvandrede,Personer,40.0
0828,Seljord,Alle,2007,Familieinnvandrede,Personer,15.0
0829,Kviteseid,Alle,2007,Familieinnvandrede,Personer,20.0
0805,Porsgrunn,Menn,2006,Familieinnvandrede,Personer,110.0
0806,Skien,Menn,2006,Familieinnvandrede,Personer,174.0
0815,Kragerø,Menn,2006,Familieinnvandrede,Personer,21.0
0822,Sauherad (t.o.m. 2019),Menn,2006,Familieinnvandrede,Personer,3.0
0826,Tinn,Menn,2006,Familieinnvandrede,Personer,25.0
0830,Nissedal,Menn,2006,Familieinnvandrede,Personer,8.0
0811,Siljan,Alle,2006,Familieinnvandrede,Personer,13.0
0814,Bamble,Alle,2006,Familieinnvandrede,Personer,77.0
0819,Nome,Alle,2006,Familieinnvandrede,Personer,50.0
0821,Bø (Telemark)  (t.o.m. 2019),Alle,2006,Familieinnvandrede,Personer,31.0
0828,Seljord,Alle,2006,Familieinnvandrede,Personer,16.0
0811,Siljan,Alle,2007,Familieinnvandrede,Personer,15.0
0814,Bamble,Alle,2007,Familieinnvandrede,Personer,77.0
0833,Tokke,Alle,2007,Familieinnvandrede,Personer,10.0
0815,Kragerø,Kvinner,2008,Familieinnvandrede,Personer,92.0
0827,Hjartdal,Kvinner,2008,Familieinnvandrede,Personer,10.0
0830,Nissedal,Kvinner,2008,Familieinnvandrede,Personer,19.0
0817,Drangedal,Kvinner,2008,Familieinnvandrede,Personer,60.0
0831,Fyresdal,Kvinner,2008,Familieinnvandrede,Personer,31.0
0834,Vinje,Kvinner,2008,Familieinnvandrede,Personer,21.0
0807,Notodden,Menn,2008,Familieinnvandrede,Personer,31.0
0811,Siljan,Menn,2008,Familieinnvandrede,Personer,4.0
0814,Bamble,Menn,2008,Familieinnvandrede,Personer,35.0
0819,Nome,Menn,2008,Familieinnvandrede,Personer,23.0
0829,Kviteseid,Menn,2008,Familieinnvandrede,Personer,10.0
0806,Skien,Kvinner,2007,Familieinnvandrede,Personer,363.0
0814,Bamble,Kvinner,2007,Familieinnvandrede,Personer,53.0
0819,Nome,Kvinner,2007,Familieinnvandrede,Personer,36.0
0826,Tinn,Kvinner,2007,Familieinnvandrede,Personer,41.0
0817,Drangedal,Menn,2007,Familieinnvandrede,Personer,10.0
0831,Fyresdal,Menn,2007,Familieinnvandrede,Personer,13.0
0834,Vinje,Menn,2007,Familieinnvandrede,Personer,7.0
0807,Notodden,Alle,2008,Familieinnvandrede,Personer,114.0
0821,Bø (Telemark)  (t.o.m. 2019),Alle,2008,Familieinnvandrede,Personer,54.0
0828,Seljord,Alle,2008,Familieinnvandrede,Personer,27.0
0829,Kviteseid,Alle,2008,Familieinnvandrede,Personer,28.0
0805,Porsgrunn,Menn,2008,Familieinnvandrede,Personer,143.0
0806,Skien,Menn,2008,Familieinnvandrede,Personer,218.0
0822,Sauherad (t.o.m. 2019),Menn,2008,Familieinnvandrede,Personer,8.0
0826,Tinn,Menn,2008,Familieinnvandrede,Personer,19.0
0830,Nissedal,Menn,2008,Familieinnvandrede,Personer,7.0
0805,Porsgrunn,Alle,2007,Familieinnvandrede,Personer,398.0
0806,Skien,Alle,2007,Familieinnvandrede,Personer,538.0
0815,Kragerø,Alle,2007,Familieinnvandrede,Personer,91.0
0822,Sauherad (t.o.m. 2019),Alle,2007,Familieinnvandrede,Personer,28.0
0826,Tinn,Alle,2007,Familieinnvandrede,Personer,59.0
0830,Nissedal,Alle,2007,Familieinnvandrede,Personer,22.0
0830,Nissedal,Alle,2008,Familieinnvandrede,Personer,26.0
0811,Siljan,Alle,2008,Familieinnvandrede,Personer,22.0
0814,Bamble,Alle,2008,Familieinnvandrede,Personer,104.0
0819,Nome,Alle,2008,Familieinnvandrede,Personer,63.0
0833,Tokke,Alle,2008,Familieinnvandrede,Personer,10.0
0807,Notodden,Kvinner,2009,Familieinnvandrede,Personer,104.0
0815,Kragerø,Kvinner,2009,Familieinnvandrede,Personer,101.0
0827,Hjartdal,Kvinner,2009,Familieinnvandrede,Personer,10.0
0830,Nissedal,Kvinner,2009,Familieinnvandrede,Personer,22.0
0819,Nome,Kvinner,2009,Familieinnvandrede,Personer,45.0
0822,Sauherad (t.o.m. 2019),Kvinner,2009,Familieinnvandrede,Personer,34.0
0826,Tinn,Kvinner,2009,Familieinnvandrede,Personer,45.0
0805,Porsgrunn,Kvinner,2008,Familieinnvandrede,Personer,304.0
0806,Skien,Kvinner,2008,Familieinnvandrede,Personer,436.0
0819,Nome,Kvinner,2008,Familieinnvandrede,Personer,40.0
0822,Sauherad (t.o.m. 2019),Kvinner,2008,Familieinnvandrede,Personer,27.0
0826,Tinn,Kvinner,2008,Familieinnvandrede,Personer,44.0
0805,Porsgrunn,Menn,2009,Familieinnvandrede,Personer,142.0
0806,Skien,Menn,2009,Familieinnvandrede,Personer,227.0
0831,Fyresdal,Menn,2009,Familieinnvandrede,Personer,14.0
0834,Vinje,Menn,2009,Familieinnvandrede,Personer,8.0
0821,Bø (Telemark)  (t.o.m. 2019),Menn,2008,Familieinnvandrede,Personer,15.0
0828,Seljord,Menn,2008,Familieinnvandrede,Personer,8.0
0831,Fyresdal,Menn,2008,Familieinnvandrede,Personer,13.0
0833,Tokke,Menn,2008,Familieinnvandrede,Personer,3.0
0834,Vinje,Menn,2008,Familieinnvandrede,Personer,8.0
0811,Siljan,Menn,2009,Familieinnvandrede,Personer,4.0
0814,Bamble,Menn,2009,Familieinnvandrede,Personer,36.0
0819,Nome,Menn,2009,Familieinnvandrede,Personer,25.0
0821,Bø (Telemark)  (t.o.m. 2019),Menn,2009,Familieinnvandrede,Personer,14.0
0828,Seljord,Menn,2009,Familieinnvandrede,Personer,9.0
0829,Kviteseid,Menn,2009,Familieinnvandrede,Personer,10.0
0833,Tokke,Menn,2009,Familieinnvandrede,Personer,5.0
0807,Notodden,Alle,2009,Familieinnvandrede,Personer,141.0
0817,Drangedal,Alle,2009,Familieinnvandrede,Personer,87.0
0827,Hjartdal,Alle,2009,Familieinnvandrede,Personer,15.0
0831,Fyresdal,Alle,2009,Familieinnvandrede,Personer,51.0
0834,Vinje,Alle,2009,Familieinnvandrede,Personer,27.0
0805,Porsgrunn,Alle,2009,Familieinnvandrede,Personer,464.0
0806,Skien,Alle,2009,Familieinnvandrede,Personer,726.0
0811,Siljan,Alle,2009,Familieinnvandrede,Personer,26.0
0814,Bamble,Alle,2009,Familieinnvandrede,Personer,120.0
0819,Nome,Alle,2009,Familieinnvandrede,Personer,70.0
0833,Tokke,Alle,2009,Familieinnvandrede,Personer,18.0
0805,Porsgrunn,Alle,2008,Familieinnvandrede,Personer,447.0
0806,Skien,Alle,2008,Familieinnvandrede,Personer,654.0
0815,Kragerø,Alle,2008,Familieinnvandrede,Personer,127.0
0817,Drangedal,Alle,2008,Familieinnvandrede,Personer,84.0
0822,Sauherad (t.o.m. 2019),Alle,2008,Familieinnvandrede,Personer,35.0
0826,Tinn,Alle,2008,Familieinnvandrede,Personer,63.0
0817,Drangedal,Kvinner,2010,Familieinnvandrede,Personer,69.0
0827,Hjartdal,Kvinner,2010,Familieinnvandrede,Personer,10.0
0831,Fyresdal,Kvinner,2010,Familieinnvandrede,Personer,41.0
0834,Vinje,Kvinner,2010,Familieinnvandrede,Personer,24.0
0811,Siljan,Kvinner,2010,Familieinnvandrede,Personer,23.0
0814,Bamble,Kvinner,2010,Familieinnvandrede,Personer,102.0
0819,Nome,Kvinner,2010,Familieinnvandrede,Personer,54.0
0833,Tokke,Kvinner,2010,Familieinnvandrede,Personer,15.0
0811,Siljan,Kvinner,2009,Familieinnvandrede,Personer,22.0
0814,Bamble,Kvinner,2009,Familieinnvandrede,Personer,84.0
0821,Bø (Telemark)  (t.o.m. 2019),Kvinner,2009,Familieinnvandrede,Personer,39.0
0828,Seljord,Kvinner,2009,Familieinnvandrede,Personer,26.0
0829,Kviteseid,Kvinner,2009,Familieinnvandrede,Personer,29.0
0833,Tokke,Kvinner,2009,Familieinnvandrede,Personer,13.0
0805,Porsgrunn,Menn,2010,Familieinnvandrede,Personer,153.0
0806,Skien,Menn,2010,Familieinnvandrede,Personer,258.0
0817,Drangedal,Menn,2010,Familieinnvandrede,Personer,27.0
0822,Sauherad (t.o.m. 2019),Menn,2010,Familieinnvandrede,Personer,13.0
0826,Tinn,Menn,2010,Familieinnvandrede,Personer,21.0
0807,Notodden,Menn,2010,Familieinnvandrede,Personer,41.0
0815,Kragerø,Menn,2010,Familieinnvandrede,Personer,43.0
0829,Kviteseid,Menn,2010,Familieinnvandrede,Personer,11.0
0830,Nissedal,Menn,2010,Familieinnvandrede,Personer,7.0
0807,Notodden,Menn,2009,Familieinnvandrede,Personer,37.0
0815,Kragerø,Menn,2009,Familieinnvandrede,Personer,40.0
0817,Drangedal,Menn,2009,Familieinnvandrede,Personer,22.0
0827,Hjartdal,Menn,2009,Familieinnvandrede,Personer,5.0
0807,Notodden,Alle,2010,Familieinnvandrede,Personer,155.0
0822,Sauherad (t.o.m. 2019),Alle,2010,Familieinnvandrede,Personer,50.0
0826,Tinn,Alle,2010,Familieinnvandrede,Personer,72.0
0830,Nissedal,Alle,2010,Familieinnvandrede,Personer,30.0
0811,Siljan,Alle,2010,Familieinnvandrede,Personer,28.0
0814,Bamble,Alle,2010,Familieinnvandrede,Personer,140.0
0819,Nome,Alle,2010,Familieinnvandrede,Personer,82.0
0829,Kviteseid,Alle,2010,Familieinnvandrede,Personer,47.0
0821,Bø (Telemark)  (t.o.m. 2019),Alle,2009,Familieinnvandrede,Personer,53.0
0828,Seljord,Alle,2009,Familieinnvandrede,Personer,35.0
0829,Kviteseid,Alle,2009,Familieinnvandrede,Personer,39.0
0830,Nissedal,Alle,2009,Familieinnvandrede,Personer,30.0
0807,Notodden,Kvinner,2011,Familieinnvandrede,Personer,129.0
0819,Nome,Kvinner,2011,Familieinnvandrede,Personer,58.0
0821,Bø (Telemark)  (t.o.m. 2019),Kvinner,2011,Familieinnvandrede,Personer,46.0
0828,Seljord,Kvinner,2011,Familieinnvandrede,Personer,29.0
0805,Porsgrunn,Kvinner,2011,Familieinnvandrede,Personer,389.0
0806,Skien,Kvinner,2011,Familieinnvandrede,Personer,634.0
0815,Kragerø,Kvinner,2011,Familieinnvandrede,Personer,124.0
0822,Sauherad (t.o.m. 2019),Kvinner,2011,Familieinnvandrede,Personer,34.0
0826,Tinn,Kvinner,2011,Familieinnvandrede,Personer,56.0
0830,Nissedal,Kvinner,2011,Familieinnvandrede,Personer,24.0
0829,Kviteseid,Kvinner,2011,Familieinnvandrede,Personer,37.0
0811,Siljan,Menn,2011,Familieinnvandrede,Personer,6.0
0814,Bamble,Menn,2011,Familieinnvandrede,Personer,42.0
0819,Nome,Menn,2011,Familieinnvandrede,Personer,31.0
0833,Tokke,Menn,2011,Familieinnvandrede,Personer,8.0
0805,Porsgrunn,Kvinner,2010,Familieinnvandrede,Personer,350.0
0806,Skien,Kvinner,2010,Familieinnvandrede,Personer,579.0
0815,Kragerø,Kvinner,2010,Familieinnvandrede,Personer,114.0
0822,Sauherad (t.o.m. 2019),Kvinner,2010,Familieinnvandrede,Personer,37.0
0826,Tinn,Kvinner,2010,Familieinnvandrede,Personer,51.0
0827,Hjartdal,Menn,2011,Familieinnvandrede,Personer,6.0
0831,Fyresdal,Menn,2011,Familieinnvandrede,Personer,17.0
0834,Vinje,Menn,2011,Familieinnvandrede,Personer,16.0
0811,Siljan,Menn,2010,Familieinnvandrede,Personer,5.0
0814,Bamble,Menn,2010,Familieinnvandrede,Personer,38.0
0819,Nome,Menn,2010,Familieinnvandrede,Personer,28.0
0821,Bø (Telemark)  (t.o.m. 2019),Menn,2010,Familieinnvandrede,Personer,10.0
0828,Seljord,Menn,2010,Familieinnvandrede,Personer,12.0
0805,Porsgrunn,Alle,2011,Familieinnvandrede,Personer,557.0
0806,Skien,Alle,2011,Familieinnvandrede,Personer,913.0
0815,Kragerø,Alle,2011,Familieinnvandrede,Personer,172.0
0827,Hjartdal,Alle,2011,Familieinnvandrede,Personer,16.0
0817,Drangedal,Alle,2011,Familieinnvandrede,Personer,107.0
0831,Fyresdal,Alle,2011,Familieinnvandrede,Personer,55.0
0834,Vinje,Alle,2011,Familieinnvandrede,Personer,43.0
0805,Porsgrunn,Alle,2010,Familieinnvandrede,Personer,503.0
0806,Skien,Alle,2010,Familieinnvandrede,Personer,837.0
0815,Kragerø,Alle,2010,Familieinnvandrede,Personer,157.0
0817,Drangedal,Alle,2010,Familieinnvandrede,Personer,96.0
0827,Hjartdal,Alle,2010,Familieinnvandrede,Personer,16.0
0805,Porsgrunn,Kvinner,2012,Familieinnvandrede,Personer,449.0
0806,Skien,Kvinner,2012,Familieinnvandrede,Personer,698.0
0815,Kragerø,Kvinner,2012,Familieinnvandrede,Personer,131.0
0822,Sauherad (t.o.m. 2019),Kvinner,2012,Familieinnvandrede,Personer,35.0
0826,Tinn,Kvinner,2012,Familieinnvandrede,Personer,69.0
0807,Notodden,Kvinner,2012,Familieinnvandrede,Personer,155.0
0821,Bø (Telemark)  (t.o.m. 2019),Kvinner,2012,Familieinnvandrede,Personer,55.0
0828,Seljord,Kvinner,2012,Familieinnvandrede,Personer,34.0
0829,Kviteseid,Kvinner,2012,Familieinnvandrede,Personer,40.0
0830,Nissedal,Kvinner,2012,Familieinnvandrede,Personer,26.0
0811,Siljan,Kvinner,2011,Familieinnvandrede,Personer,22.0
0814,Bamble,Kvinner,2011,Familieinnvandrede,Personer,106.0
0833,Tokke,Kvinner,2011,Familieinnvandrede,Personer,16.0
0811,Siljan,Menn,2012,Familieinnvandrede,Personer,8.0
0814,Bamble,Menn,2012,Familieinnvandrede,Personer,49.0
0819,Nome,Menn,2012,Familieinnvandrede,Personer,42.0
0821,Bø (Telemark)  (t.o.m. 2019),Menn,2012,Familieinnvandrede,Personer,24.0
0828,Seljord,Menn,2012,Familieinnvandrede,Personer,15.0
0827,Hjartdal,Menn,2012,Familieinnvandrede,Personer,4.0
0831,Fyresdal,Menn,2012,Familieinnvandrede,Personer,11.0
0833,Tokke,Menn,2012,Familieinnvandrede,Personer,7.0
0834,Vinje,Menn,2012,Familieinnvandrede,Personer,18.0
0805,Porsgrunn,Menn,2011,Familieinnvandrede,Personer,168.0
0806,Skien,Menn,2011,Familieinnvandrede,Personer,279.0
0815,Kragerø,Menn,2011,Familieinnvandrede,Personer,48.0
0817,Drangedal,Menn,2011,Familieinnvandrede,Personer,31.0
0822,Sauherad (t.o.m. 2019),Menn,2011,Familieinnvandrede,Personer,17.0
0826,Tinn,Menn,2011,Familieinnvandrede,Personer,26.0
0805,Porsgrunn,Alle,2012,Familieinnvandrede,Personer,628.0
0806,Skien,Alle,2012,Familieinnvandrede,Personer,1010.0
0815,Kragerø,Alle,2012,Familieinnvandrede,Personer,181.0
0817,Drangedal,Alle,2012,Familieinnvandrede,Personer,116.0
0827,Hjartdal,Alle,2012,Familieinnvandrede,Personer,15.0
0811,Siljan,Alle,2011,Familieinnvandrede,Personer,28.0
0814,Bamble,Alle,2011,Familieinnvandrede,Personer,148.0
0819,Nome,Alle,2011,Familieinnvandrede,Personer,89.0
0821,Bø (Telemark)  (t.o.m. 2019),Alle,2011,Familieinnvandrede,Personer,62.0
0828,Seljord,Alle,2011,Familieinnvandrede,Personer,41.0
0829,Kviteseid,Alle,2011,Familieinnvandrede,Personer,47.0
0821,Bø (Telemark)  (t.o.m. 2019),Kvinner,2013,Familieinnvandrede,Personer,56.0
0828,Seljord,Kvinner,2013,Familieinnvandrede,Personer,37.0
0829,Kviteseid,Kvinner,2013,Familieinnvandrede,Personer,41.0
0830,Nissedal,Kvinner,2013,Familieinnvandrede,Personer,27.0
0821,Bø (Telemark)  (t.o.m. 2019),Alle,2012,Familieinnvandrede,Personer,79.0
0828,Seljord,Alle,2012,Familieinnvandrede,Personer,49.0
0831,Fyresdal,Alle,2012,Familieinnvandrede,Personer,44.0
0833,Tokke,Alle,2012,Familieinnvandrede,Personer,26.0
0834,Vinje,Alle,2012,Familieinnvandrede,Personer,50.0
0833,Tokke,Alle,2011,Familieinnvandrede,Personer,24.0
0805,Porsgrunn,Kvinner,2013,Familieinnvandrede,Personer,496.0
0806,Skien,Kvinner,2013,Familieinnvandrede,Personer,747.0
0811,Siljan,Kvinner,2013,Familieinnvandrede,Personer,23.0
0814,Bamble,Kvinner,2013,Familieinnvandrede,Personer,142.0
0819,Nome,Kvinner,2013,Familieinnvandrede,Personer,88.0
0833,Tokke,Kvinner,2013,Familieinnvandrede,Personer,22.0
0811,Siljan,Kvinner,2012,Familieinnvandrede,Personer,23.0
0814,Bamble,Kvinner,2012,Familieinnvandrede,Personer,122.0
0819,Nome,Kvinner,2012,Familieinnvandrede,Personer,81.0
0833,Tokke,Kvinner,2012,Familieinnvandrede,Personer,19.0
0807,Notodden,Menn,2013,Familieinnvandrede,Personer,53.0
0827,Hjartdal,Menn,2013,Familieinnvandrede,Personer,8.0
0831,Fyresdal,Menn,2013,Familieinnvandrede,Personer,12.0
0833,Tokke,Menn,2013,Familieinnvandrede,Personer,10.0
0834,Vinje,Menn,2013,Familieinnvandrede,Personer,19.0
0805,Porsgrunn,Menn,2012,Familieinnvandrede,Personer,179.0
0806,Skien,Menn,2012,Familieinnvandrede,Personer,312.0
0817,Drangedal,Menn,2012,Familieinnvandrede,Personer,30.0
0822,Sauherad (t.o.m. 2019),Menn,2012,Familieinnvandrede,Personer,15.0
0826,Tinn,Menn,2012,Familieinnvandrede,Personer,34.0
0822,Sauherad (t.o.m. 2019),Alle,2013,Familieinnvandrede,Personer,64.0
0826,Tinn,Alle,2013,Familieinnvandrede,Personer,117.0
0830,Nissedal,Alle,2013,Familieinnvandrede,Personer,37.0
0817,Drangedal,Menn,2013,Familieinnvandrede,Personer,33.0
0822,Sauherad (t.o.m. 2019),Menn,2013,Familieinnvandrede,Personer,18.0
0826,Tinn,Menn,2013,Familieinnvandrede,Personer,41.0
0829,Kviteseid,Kvinner,2014,Familieinnvandrede,Personer,40.0
0830,Nissedal,Kvinner,2014,Familieinnvandrede,Personer,32.0
0811,Siljan,Alle,2012,Familieinnvandrede,Personer,31.0
0814,Bamble,Alle,2012,Familieinnvandrede,Personer,171.0
0819,Nome,Alle,2012,Familieinnvandrede,Personer,123.0
0829,Kviteseid,Alle,2012,Familieinnvandrede,Personer,51.0
0815,Kragerø,Alle,2013,Familieinnvandrede,Personer,182.0
0817,Drangedal,Alle,2013,Familieinnvandrede,Personer,129.0
0827,Hjartdal,Alle,2013,Familieinnvandrede,Personer,25.0
0807,Notodden,Kvinner,2013,Familieinnvandrede,Personer,164.0
0817,Drangedal,Kvinner,2013,Familieinnvandrede,Personer,96.0
0827,Hjartdal,Kvinner,2013,Familieinnvandrede,Personer,17.0
