Kommune,Utdanningsnivå,Kjønn,Variabel,År,Verdi
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2014,1456.0
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2015,1484.0
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2016,1427.0
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2017,1441.0
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2018,1391.0
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2019,1351.0
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2004,32.7
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2005,32.3
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2006,31.7
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2007,31.4
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2008,31.4
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2009,30.8
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2010,30.6
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2011,30.2
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2012,30.0
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2013,29.8
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2014,29.9
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2015,30.1
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2016,29.0
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2017,29.2
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2018,28.6
Tinn (-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2019,28.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2004,936.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2005,906.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2006,879.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2007,847.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2008,829.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2009,788.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2010,786.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2011,767.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2012,756.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2013,747.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2014,747.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2015,721.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2016,710.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2017,700.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2018,691.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2019,672.0
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2004,35.5
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2005,34.9
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2006,34.2
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2007,33.2
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2008,32.8
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2009,31.3
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2010,31.1
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2011,30.7
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2012,30.7
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2013,30.5
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2014,30.3
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2015,29.3
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2016,28.7
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2017,28.4
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2018,28.2
Tinn (-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2019,27.5
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2004,736.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2005,724.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2006,704.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2007,703.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2008,697.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2009,707.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2010,707.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2011,698.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2012,689.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2013,691.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2014,709.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2015,763.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2016,717.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2017,741.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2018,700.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over,2019,679.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2004,29.8
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2005,29.6
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2006,29.1
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2007,29.5
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2008,29.8
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2009,30.3
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2010,30.0
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2011,29.5
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2012,29.2
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2013,29.1
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2014,29.5
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2015,30.8
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2016,29.3
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2017,30.1
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2018,28.9
Tinn (-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2019,28.4
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2004,662.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2005,687.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2006,705.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2007,707.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2008,703.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2009,717.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2010,733.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2011,753.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2012,769.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2013,783.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2014,802.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2015,825.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2016,842.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2017,884.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2018,875.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2019,852.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2004,13.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2005,13.6
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2006,14.1
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2007,14.3
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2008,14.4
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2009,14.8
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2010,15.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2011,15.5
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2012,16.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2013,16.2
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2014,16.5
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2015,16.7
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2016,17.1
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2017,17.9
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2018,18.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2019,17.6
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2004,388.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2005,407.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2006,423.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2007,419.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2008,428.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2009,447.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2010,454.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2011,470.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2012,492.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2013,495.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2014,501.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2015,514.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2016,525.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2017,566.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2018,572.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2019,561.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2004,14.7
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2005,15.7
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2006,16.5
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2007,16.4
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2008,16.9
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2009,17.8
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2010,18.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2011,18.8
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2012,20.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2013,20.2
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2014,20.3
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2015,20.9
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2016,21.2
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2017,23.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2018,23.3
Tinn (-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2019,23.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2004,274.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2005,280.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2006,282.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2007,288.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2008,275.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2009,270.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2010,279.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2011,283.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2012,277.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2013,288.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2014,301.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2015,311.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2016,317.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2017,318.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2018,303.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2019,291.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2004,11.1
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2005,11.5
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2006,11.6
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2007,12.1
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2008,11.8
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2009,11.6
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2010,11.8
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2011,12.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2012,11.7
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2013,12.1
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2014,12.5
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2015,12.6
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2016,13.0
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2017,12.9
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2018,12.5
Tinn (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2019,12.2
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2004,124.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2005,109.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2006,110.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2007,112.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2008,110.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2009,117.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2010,120.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2011,126.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2012,134.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2013,130.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2014,140.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2015,156.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2016,176.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2017,177.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2018,165.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2019,176.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2004,2.4
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2005,2.2
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2006,2.2
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2007,2.3
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2008,2.3
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2009,2.4
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2010,2.5
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2011,2.6
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2012,2.8
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2013,2.7
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2014,2.9
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2015,3.2
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2016,3.6
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2017,3.6
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2018,3.4
Tinn (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2019,3.6
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2004,40.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2005,32.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2006,35.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2007,39.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2008,37.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2009,43.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2010,49.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2011,52.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2012,60.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2013,58.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2014,66.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2015,71.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2016,86.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2017,88.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2018,83.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2019,95.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2004,1.5
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2005,1.2
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2006,1.4
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2007,1.5
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2008,1.5
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2009,1.7
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2010,1.9
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2011,2.1
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2012,2.4
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2013,2.4
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2014,2.7
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2015,2.9
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2016,3.5
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2017,3.6
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2018,3.4
Tinn (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2019,3.9
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2004,84.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2005,77.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2006,75.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2007,73.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2008,73.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2009,74.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2010,71.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2011,74.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2012,74.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2013,72.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2014,74.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2015,85.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2016,90.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2017,89.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2018,82.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2019,81.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2004,3.4
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2005,3.2
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2006,3.1
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2007,3.1
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2008,3.1
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2009,3.2
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2010,3.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2011,3.1
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2012,3.1
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2013,3.0
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2014,3.1
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2015,3.4
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2016,3.7
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2017,3.6
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2018,3.4
Tinn (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2019,3.4
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2004,76.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2005,79.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2006,77.0
