Nace_1_nr,Nace_1_navn,Nace_2_nr,Nace_2_navn,Nace_3_nr,Nace_3_navn,Nace_4_nr,Nace_4_navn,Nace_5_nr,Nace_5_navn
N,"Faglig, vitenskapelig og teknisk tjenesteyting",77,Utleie- og leasingvirksomhet,77.2,Utleie og leasing av husholdningsvarer og varer til personlig bruk,77.29,Utleie og leasing av andre husholdningsvarer og varer til personlig bruk,77.290,Utleie og leasing av andre husholdningsvarer og varer til personlig bruk
N,"Faglig, vitenskapelig og teknisk tjenesteyting",77,Utleie- og leasingvirksomhet,77.3,"Utleie og leasing av andre maskiner, og annet utstyr og materiell",77.31,Utleie og leasing av landbruksmaskiner og -utstyr,77.310,Utleie og leasing av landbruksmaskiner og -utstyr
N,"Faglig, vitenskapelig og teknisk tjenesteyting",77,Utleie- og leasingvirksomhet,77.3,"Utleie og leasing av andre maskiner, og annet utstyr og materiell",77.32,Utleie og leasing av bygge- og anleggsmaskiner og -utstyr,77.320,Utleie og leasing av bygge- og anleggsmaskiner og -utstyr
N,"Faglig, vitenskapelig og teknisk tjenesteyting",77,Utleie- og leasingvirksomhet,77.3,"Utleie og leasing av andre maskiner, og annet utstyr og materiell",77.33,Utleie og leasing av kontor- og datamaskiner,77.330,Utleie og leasing av kontor- og datamaskiner
N,"Faglig, vitenskapelig og teknisk tjenesteyting",77,Utleie- og leasingvirksomhet,77.3,"Utleie og leasing av andre maskiner, og annet utstyr og materiell",77.34,Utleie og leasing av sjøtransportmateriell,77.340,Utleie og leasing av sjøtransportmateriell
N,"Faglig, vitenskapelig og teknisk tjenesteyting",77,Utleie- og leasingvirksomhet,77.3,"Utleie og leasing av andre maskiner, og annet utstyr og materiell",77.35,Utleie og leasing av lufttransportmateriell,77.350,Utleie og leasing av lufttransportmateriell
N,"Faglig, vitenskapelig og teknisk tjenesteyting",77,Utleie- og leasingvirksomhet,77.3,"Utleie og leasing av andre maskiner, og annet utstyr og materiell",77.39,Utleie og leasing av andre maskiner og annet utstyr og materiell ikke nevnt annet sted,77.390,Utleie og leasing av andre maskiner og annet utstyr og materiell ikke nevnt annet sted
N,"Faglig, vitenskapelig og teknisk tjenesteyting",77,Utleie- og leasingvirksomhet,77.4,"Leasing av immateriell eiendom og lignende produkter, unntatt opphavsrettsbeskyttede verker",77.40,"Leasing av immateriell eiendom og lignende produkter, unntatt opphavsrettsbeskyttede verker",77.400,"Leasing av immateriell eiendom og lignende produkter, unntatt opphavsrettsbeskyttede verker"
N,"Faglig, vitenskapelig og teknisk tjenesteyting",77,Utleie- og leasingvirksomhet,77.5,"Formidlingstjenester tilknyttet utleie og leasing av materielle varer, immateriell eiendom og lignende produkter",77.51,"Formidlingstjenester tilknyttet utleie og leasing av biler, campingbiler og tilhengere",77.510,"Formidlingstjenester tilknyttet utleie og leasing av biler, campingbiler og tilhengere"
N,"Faglig, vitenskapelig og teknisk tjenesteyting",77,Utleie- og leasingvirksomhet,77.5,"Formidlingstjenester tilknyttet utleie og leasing av materielle varer, immateriell eiendom og lignende produkter",77.52,Formidlingstjenester tilknyttet utleie og leasing av andre materielle varer og immateriell eiendom og lignende produkter,77.520,Formidlingstjenester tilknyttet utleie og leasing av andre materielle varer og immateriell eiendom og lignende produkter
N,"Faglig, vitenskapelig og teknisk tjenesteyting",78,Arbeidskrafttjenester,78.1,Rekruttering og formidling av arbeidskraft,78.10,Rekruttering og formidling av arbeidskraft,78.100,Rekruttering og formidling av arbeidskraft
N,"Faglig, vitenskapelig og teknisk tjenesteyting",78,Arbeidskrafttjenester,78.2,Utleie av arbeidskraft og andre personaladministrative tjenester,78.20,Utleie av arbeidskraft,78.200,Utleie av arbeidskraft
N,"Faglig, vitenskapelig og teknisk tjenesteyting",78,Arbeidskrafttjenester,78.3,Andre personaladministrative tjenester,78.30,Andre personaladministrative tjenester,78.300,Andre personaladministrative tjenester
N,"Faglig, vitenskapelig og teknisk tjenesteyting",79,Reisebyrå- og reisearrangørvirksomhet og tilknyttede tjenester,79.1,Reisebyrå- og reisearrangørvirksomhet,79.11,Reisebyråvirksomhet,79.110,Reisebyråvirksomhet
N,"Faglig, vitenskapelig og teknisk tjenesteyting",79,Reisebyrå- og reisearrangørvirksomhet og tilknyttede tjenester,79.1,Reisebyrå- og reisearrangørvirksomhet,79.12,Reisearrangørvirksomhet,79.120,Reisearrangørvirksomhet
N,"Faglig, vitenskapelig og teknisk tjenesteyting",79,Reisebyrå- og reisearrangørvirksomhet og tilknyttede tjenester,79.1,Reisebyrå- og reisearrangørvirksomhet,79.12,Reisearrangørvirksomhet,79.121,Aktiviteter utført av utflukts- og eventarrangører
N,"Faglig, vitenskapelig og teknisk tjenesteyting",79,Reisebyrå- og reisearrangørvirksomhet og tilknyttede tjenester,79.1,Reisebyrå- og reisearrangørvirksomhet,79.12,Reisearrangørvirksomhet,79.122,Reisearrangørvirksomhet ellers
N,"Faglig, vitenskapelig og teknisk tjenesteyting",79,Reisebyrå- og reisearrangørvirksomhet og tilknyttede tjenester,79.9,Annen arrangørvirksomhet og tilknyttede tjenester,79.90,Annen arrangørvirksomhet og tilknyttede tjenester,79.901,Aktiviteter utført av turistkontorer og destinasjonsselskaper
N,"Faglig, vitenskapelig og teknisk tjenesteyting",79,Reisebyrå- og reisearrangørvirksomhet og tilknyttede tjenester,79.9,Annen arrangørvirksomhet og tilknyttede tjenester,79.90,Annen arrangørvirksomhet og tilknyttede tjenester,79.902,Guider og reiseledere
N,"Faglig, vitenskapelig og teknisk tjenesteyting",79,Reisebyrå- og reisearrangørvirksomhet og tilknyttede tjenester,79.9,Annen arrangørvirksomhet og tilknyttede tjenester,79.90,Annen arrangørvirksomhet og tilknyttede tjenester,79.903,"Opplevelses-, arrangements- og aktivitetsarrangørvirksomhet"
N,"Faglig, vitenskapelig og teknisk tjenesteyting",79,Reisebyrå- og reisearrangørvirksomhet og tilknyttede tjenester,79.9,Annen arrangørvirksomhet og tilknyttede tjenester,79.90,Annen arrangørvirksomhet og tilknyttede tjenester,79.909,Turistrelaterte tjenester ikke nevnt annet sted
N,"Faglig, vitenskapelig og teknisk tjenesteyting",80,Vakttjeneste og etterforsking,80.0,Etterforsknings- og vakttjenester,80.01,Etterforskningstjenester og private vakttjenester,80.010,Etterforskningstjenester og private vakttjenester
N,"Faglig, vitenskapelig og teknisk tjenesteyting",80,Vakttjeneste og etterforsking,80.0,Etterforsknings- og vakttjenester,80.09,Vakttjenester ikke nevnt annet sted,80.090,Vakttjenester ikke nevnt annet sted
N,"Faglig, vitenskapelig og teknisk tjenesteyting",80,Vakttjeneste og etterforsking,80.1,Private vakttjenester,80.10,Private vakttjenester,80.100,Private vakttjenester
N,"Faglig, vitenskapelig og teknisk tjenesteyting",80,Vakttjeneste og etterforsking,80.2,Tjenester tilknyttet vakttjenester,80.20,Tjenester tilknyttet vakttjenester,80.200,Tjenester tilknyttet vakttjenester
N,"Faglig, vitenskapelig og teknisk tjenesteyting",80,Vakttjeneste og etterforsking,80.3,Etterforsking,80.30,Etterforsking,80.300,Etterforsking
O,Forretningsmessig tjenesteyting,81,Tjenester tilknyttet eiendomsdrift og beplanting av hager og parkanlegg,81.1,Kombinerte tjenester tilknyttet eiendomsdrift,81.10,Kombinerte tjenester tilknyttet eiendomsdrift,81.100,Kombinerte tjenester tilknyttet eiendomsdrift
O,Forretningsmessig tjenesteyting,81,Tjenester tilknyttet eiendomsdrift og beplanting av hager og parkanlegg,81.1,Kombinerte tjenester tilknyttet eiendomsdrift,81.10,Kombinerte tjenester tilknyttet eiendomsdrift,81.101,Vaktmestertjenester
O,Forretningsmessig tjenesteyting,81,Tjenester tilknyttet eiendomsdrift og beplanting av hager og parkanlegg,81.1,Kombinerte tjenester tilknyttet eiendomsdrift,81.10,Kombinerte tjenester tilknyttet eiendomsdrift,81.109,Andre kombinerte tjenester tilknyttet eiendomsdrift
O,Forretningsmessig tjenesteyting,81,Tjenester tilknyttet eiendomsdrift og beplanting av hager og parkanlegg,81.2,Rengjøringsvirksomhet,81.21,Rengjøring av bygninger,81.210,Rengjøring av bygninger
O,Forretningsmessig tjenesteyting,81,Tjenester tilknyttet eiendomsdrift og beplanting av hager og parkanlegg,81.2,Rengjøringsvirksomhet,81.22,Utvendig rengjøring av bygninger og industriell rengjøring,81.220,Utvendig rengjøring av bygninger og industriell rengjøring
O,Forretningsmessig tjenesteyting,81,Tjenester tilknyttet eiendomsdrift og beplanting av hager og parkanlegg,81.2,Rengjøringsvirksomhet,81.23,Annen rengjøringsvirksomhet og snømåking,81.230,Annen rengjøringsvirksomhet og snømåking
O,Forretningsmessig tjenesteyting,81,Tjenester tilknyttet eiendomsdrift og beplanting av hager og parkanlegg,81.2,Rengjøringsvirksomhet,81.29,Annen rengjøringsvirksomhet,81.291,Skadedyrkontroll
O,Forretningsmessig tjenesteyting,81,Tjenester tilknyttet eiendomsdrift og beplanting av hager og parkanlegg,81.2,Rengjøringsvirksomhet,81.29,Annen rengjøringsvirksomhet,81.299,Annen rengjøringsvirksomhet ikke nevnt annet sted
O,Forretningsmessig tjenesteyting,81,Tjenester tilknyttet eiendomsdrift og beplanting av hager og parkanlegg,81.3,Beplantning av hager og parkanlegg,81.30,Beplantning av hager og parkanlegg,81.300,Beplantning av hager og parkanlegg
N,"Faglig, vitenskapelig og teknisk tjenesteyting",82,Annen forretningsmessig tjenesteyting,82.1,Kontortjenester,82.10,Kontortjenester,82.100,Kontortjenester
N,"Faglig, vitenskapelig og teknisk tjenesteyting",82,Annen forretningsmessig tjenesteyting,82.1,Kontortjenester,82.11,Kombinerte kontortjenester,82.110,Kombinerte kontortjenester
N,"Faglig, vitenskapelig og teknisk tjenesteyting",82,Annen forretningsmessig tjenesteyting,82.1,Kontortjenester,82.19,"Fotokopiering, forberedelse av dokumenter og andre spesialiserte kontortjenester",82.190,"Fotokopiering, forberedelse av dokumenter og andre spesialiserte kontortjenester"
N,"Faglig, vitenskapelig og teknisk tjenesteyting",82,Annen forretningsmessig tjenesteyting,82.2,Telefonvakttjenester og telefonsalg,82.20,Telefonvakttjenester og telefonsalg,82.200,Telefonvakttjenester og telefonsalg
N,"Faglig, vitenskapelig og teknisk tjenesteyting",82,Annen forretningsmessig tjenesteyting,82.2,Telefonvakttjenester og telefonsalg,82.20,Telefonvakttjenester og telefonsalg,82.201,Telefonvakttjenester
N,"Faglig, vitenskapelig og teknisk tjenesteyting",82,Annen forretningsmessig tjenesteyting,82.2,Telefonvakttjenester og telefonsalg,82.20,Telefonvakttjenester og telefonsalg,82.202,Telefonsalg
N,"Faglig, vitenskapelig og teknisk tjenesteyting",82,Annen forretningsmessig tjenesteyting,82.3,"Kongress-, messe- og utstillingsvirksomhet",82.30,"Kongress-, messe- og utstillingsvirksomhet",82.300,"Kongress-, messe- og utstillingsvirksomhet"
N,"Faglig, vitenskapelig og teknisk tjenesteyting",82,Annen forretningsmessig tjenesteyting,82.4,Formidlingstjenester tilknyttet forretningsmessig tjenesteyting ikke nevnt annet sted,82.40,Formidlingstjenester tilknyttet forretningsmessig tjenesteyting ikke nevnt annet sted,82.400,Formidlingstjenester tilknyttet forretningsmessig tjenesteyting ikke nevnt annet sted
N,"Faglig, vitenskapelig og teknisk tjenesteyting",82,Annen forretningsmessig tjenesteyting,82.9,Forretningsmessig tjenesteyting ikke nevnt annet sted,82.91,Inkasso- og kredittopplysningsvirksomhet,82.910,Inkasso- og kredittopplysningsvirksomhet
N,"Faglig, vitenskapelig og teknisk tjenesteyting",82,Annen forretningsmessig tjenesteyting,82.9,Forretningsmessig tjenesteyting ikke nevnt annet sted,82.92,Pakkevirksomhet,82.920,Pakkevirksomhet
N,"Faglig, vitenskapelig og teknisk tjenesteyting",82,Annen forretningsmessig tjenesteyting,82.9,Forretningsmessig tjenesteyting ikke nevnt annet sted,82.99,Annen forretningsmessig tjenesteyting ikke nevnt annet sted,82.990,Annen forretningsmessig tjenesteyting ikke nevnt annet sted
O,Forretningsmessig tjenesteyting,84,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",84.1,Offentlig administrasjon og forvaltning,84.11,Generell offentlig administrasjon,84.110,Generell offentlig administrasjon
O,Forretningsmessig tjenesteyting,84,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",84.1,Offentlig administrasjon og forvaltning,84.12,"Offentlig administrasjon tilknyttet helsestell, undervisning, kultur og annen sosial virksomhet",84.120,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
O,Forretningsmessig tjenesteyting,84,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",84.1,Offentlig administrasjon og forvaltning,84.13,Offentlig administrasjon tilknyttet næringsvirksomhet og arbeidsmarked,84.130,Offentlig administrasjon tilknyttet næringsvirksomhet og arbeidsmarked
O,Forretningsmessig tjenesteyting,84,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",84.2,Offentlig administrasjon tilknyttet utenriks- og sikkerhetssaker,84.21,Utenrikssaker,84.210,Utenrikssaker
O,Forretningsmessig tjenesteyting,84,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",84.2,Offentlig administrasjon tilknyttet utenriks- og sikkerhetssaker,84.22,Forsvar,84.220,Forsvar
O,Forretningsmessig tjenesteyting,84,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",84.2,Offentlig administrasjon tilknyttet utenriks- og sikkerhetssaker,84.23,Retts- og fengselsvesen,84.230,Aktiviteter i rettsvesen og kriminalomsorg
O,Forretningsmessig tjenesteyting,84,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",84.2,Offentlig administrasjon tilknyttet utenriks- og sikkerhetssaker,84.24,Politi- og påtalemyndighet,84.240,Aktiviteter utført av politi- og påtalemyndighet
O,Forretningsmessig tjenesteyting,84,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",84.2,Offentlig administrasjon tilknyttet utenriks- og sikkerhetssaker,84.25,Brannvernaktiviteter,84.250,Brannvernaktiviteter
O,Forretningsmessig tjenesteyting,84,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",84.3,Trygdeordninger underlagt offentlig forvaltning,84.30,Administrasjon av trygdeordninger underlagt offentlig forvaltning,84.300,Trygdeordninger underlagt offentlig forvaltning
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.1,Førskoleundervisning og drift av barnehager,85.10,Førskoleundervisning og drift av barnehager,85.100,Førskoleundervisning
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.2,Grunnskoleundervisning,85.20,Grunnskoleundervisning,85.201,Ordinær grunnskoleundervisning
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.2,Grunnskoleundervisning,85.20,Grunnskoleundervisning,85.202,Spesialskoleundervisning på grunnskolenivå
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.2,Grunnskoleundervisning,85.20,Grunnskoleundervisning,85.203,Kompetansesentra og annen spesialundervisning
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.3,Undervisning på videregående skoles nivå,85.31,Videregående opplæring innen allmennfaglige studieretninger,85.310,Videregående opplæring innenfor studieforberedende utdanningsprogram
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.3,Undervisning på videregående skoles nivå,85.32,Videregående opplæring innenfor yrkesfaglige utdanningsprogram,85.320,Videregående opplæring innenfor yrkesfaglige utdanningsprogram
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.3,Undervisning på videregående skoles nivå,85.33,Undervisning innenfor kort høyere yrkesfaglig utdanning,85.330,Undervisning innenfor kort høyere yrkesfaglig utdanning
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.4,Undervisning innenfor høyere utdanning,85.40,Undervisning innenfor høyere utdanning,85.401,Undervisning ved universiteter
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.4,Undervisning innenfor høyere utdanning,85.40,Undervisning innenfor høyere utdanning,85.402,Undervisning ved vitenskapelige høgskoler
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.4,Undervisning innenfor høyere utdanning,85.40,Undervisning innenfor høyere utdanning,85.403,Undervisning ved andre høgskoler
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.4,Undervisning innenfor høyere utdanning,85.40,Undervisning innenfor høyere utdanning,85.404,Undervisning innenfor lang høyere yrkesfaglig utdanning
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.4,Undervisning innenfor høyere utdanning,85.41,Undervisning ved fagskoler,85.410,Undervisning ved fagskoler
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.4,Undervisning innenfor høyere utdanning,85.42,Undervisning på universitets- og høgskolenivå,85.421,Undervisning ved universiteter
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.4,Undervisning innenfor høyere utdanning,85.42,Undervisning på universitets- og høgskolenivå,85.422,Undervisning ved vitenskapelige høgskoler
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.4,Undervisning innenfor høyere utdanning,85.42,Undervisning på universitets- og høgskolenivå,85.423,Undervisning ved statlige høgskoler
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.4,Undervisning innenfor høyere utdanning,85.42,Undervisning på universitets- og høgskolenivå,85.424,Undervisning ved militære høgskoler
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.4,Undervisning innenfor høyere utdanning,85.42,Undervisning på universitets- og høgskolenivå,85.429,Undervisning ved andre høgskoler
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.51,Undervisning innenfor idrett og rekreasjon,85.510,Undervisning innenfor idrett og rekreasjon
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.52,Undervisning innenfor kultur,85.521,Kommunal kulturskoleundervisning
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.52,Undervisning innenfor kultur,85.522,Undervisning i kunstfag
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.52,Undervisning innenfor kultur,85.529,Annen undervisning innenfor kultur
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.53,Trafikkskoleundervisning,85.530,Trafikkskoleundervisning
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.53,Trafikkskoleundervisning,85.531,Undervisning ved godkjente trafikkskoler
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.53,Trafikkskoleundervisning,85.532,Annen trafikkskoleundervisning
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.59,Annen undervisning ikke nevnt annet sted,85.591,Folkehøgskoleundervisning
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.59,Annen undervisning ikke nevnt annet sted,85.592,Undervisning i form av arbeidsmarkedskurs/arbeidsrettede kurs
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.59,Annen undervisning ikke nevnt annet sted,85.593,"Undervisning ved voksenopplæringssentre, aktiviteter i studieforbund og undervisning i form av frivillige organisasjoners kurs"
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.59,Annen undervisning ikke nevnt annet sted,85.594,Voksenopplæringssentre
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.59,Annen undervisning ikke nevnt annet sted,85.595,Undervisning innenfor religion
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.59,Annen undervisning ikke nevnt annet sted,85.596,Undervisning innen religion
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.59,Annen undervisning ikke nevnt annet sted,85.597,Annen undervisning ellers
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.5,Annen undervisning,85.59,Annen undervisning ikke nevnt annet sted,85.599,Annen undervisning ikke nevnt annet sted
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.6,Tjenester tilknyttet undervisning,85.60,Tjenester tilknyttet undervisning,85.601,Pedagogisk-psykologisk rådgivningstjeneste
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.6,Tjenester tilknyttet undervisning,85.60,Tjenester tilknyttet undervisning,85.609,Andre tjenester tilknyttet undervisning
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.6,Tjenester tilknyttet undervisning,85.61,Formidlingstjenester tilknyttet kurs og veiledere,85.610,Formidlingstjenester tilknyttet kurs og veiledere
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.6,Tjenester tilknyttet undervisning,85.69,Tjenester tilknyttet undervisning ikke nevnt annet sted,85.691,Pedagogisk-psykologisk rådgivningstjeneste
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.6,Tjenester tilknyttet undervisning,85.69,Tjenester tilknyttet undervisning ikke nevnt annet sted,85.692,Tjenester utført ved spesialpedagogiske kompetansesentre og tjenester utenom PPT
P,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",85,Undervisning,85.6,Tjenester tilknyttet undervisning,85.69,Tjenester tilknyttet undervisning ikke nevnt annet sted,85.699,Andre tjenester tilknyttet undervisning ikke nevnt annet sted
Q,Helse- og sosialtjenester,86,Helsetjenester,86.1,Sykehustjenester,86.10,Sykehustjenester,86.101,Somatiske sykehustjenester
Q,Helse- og sosialtjenester,86,Helsetjenester,86.1,Sykehustjenester,86.10,Sykehustjenester,86.102,Somatiske spesialsykehus
Q,Helse- og sosialtjenester,86,Helsetjenester,86.1,Sykehustjenester,86.10,Sykehustjenester,86.103,Andre somatiske spesialinstitusjoner
Q,Helse- og sosialtjenester,86,Helsetjenester,86.1,Sykehustjenester,86.10,Sykehustjenester,86.104,Psykiatriske sykehustjenester for barn og ungdom
Q,Helse- og sosialtjenester,86,Helsetjenester,86.1,Sykehustjenester,86.10,Sykehustjenester,86.105,Institusjoner i psykisk helsevern for barn og unge
Q,Helse- og sosialtjenester,86,Helsetjenester,86.1,Sykehustjenester,86.10,Sykehustjenester,86.106,Rusmiddelinstitusjoner
Q,Helse- og sosialtjenester,86,Helsetjenester,86.1,Sykehustjenester,86.10,Sykehustjenester,86.107,Rehabiliterings- og opptreningsinstitusjoner
Q,Helse- og sosialtjenester,86,Helsetjenester,86.2,Lege- og tannlegetjenester,86.21,Legetjeneste,86.210,Allmennlegetjenester
Q,Helse- og sosialtjenester,86,Helsetjenester,86.2,Lege- og tannlegetjenester,86.21,Legetjeneste,86.211,Allmenn legetjeneste
Q,Helse- og sosialtjenester,86,Helsetjenester,86.2,Lege- og tannlegetjenester,86.21,Legetjeneste,86.212,Somatiske poliklinikker
Q,Helse- og sosialtjenester,86,Helsetjenester,86.2,Lege- og tannlegetjenester,86.22,Spesialisert legetjeneste,86.221,"Spesialiserte legetjenester, unntatt psykiatriske legetjenester"
Q,Helse- og sosialtjenester,86,Helsetjenester,86.2,Lege- og tannlegetjenester,86.22,Spesialisert legetjeneste,86.222,Legetjenester innen psykisk helsevern
Q,Helse- og sosialtjenester,86,Helsetjenester,86.2,Lege- og tannlegetjenester,86.22,Spesialisert legetjeneste,86.223,Poliklinikker i psykisk helsevern for voksne
Q,Helse- og sosialtjenester,86,Helsetjenester,86.2,Lege- og tannlegetjenester,86.22,Spesialisert legetjeneste,86.224,Poliklinikker i psykisk helsevern for barn og unge
Q,Helse- og sosialtjenester,86,Helsetjenester,86.2,Lege- og tannlegetjenester,86.22,Spesialisert legetjeneste,86.225,Rusmiddelpoliklinikker
Q,Helse- og sosialtjenester,86,Helsetjenester,86.2,Lege- og tannlegetjenester,86.23,Tannlegetjenester,86.230,Tannlegetjenester
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.90,Andre helsetjenester,86.901,Hjemmesykepleie
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.90,Andre helsetjenester,86.902,Fysioterapitjeneste
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.90,Andre helsetjenester,86.903,Helsestasjons- og skolehelsetjeneste
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.90,Andre helsetjenester,86.904,Annen forebyggende helsetjeneste
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.90,Andre helsetjenester,86.905,Klinisk psykologtjeneste
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.90,Andre helsetjenester,86.906,Medisinske laboratorietjenester
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.90,Andre helsetjenester,86.907,Ambulansetjenester
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.90,Andre helsetjenester,86.909,Andre helsetjenester
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.91,Medisinske laboratorietjenester og bildediagnostikk,86.910,Medisinske laboratorietjenester og bildediagnostikk
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.92,Ambulansetransport,86.921,Ambulansetransport unntatt luftambulanse
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.92,Ambulansetransport,86.922,Luftambulansetransport med fly eller helikopter
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.93,"Psykolog- og psykoterapitjenester, unntatt legetjenester innenfor psykiatri",86.930,"Psykolog- og psykoterapitjenester, unntatt legetjenester innenfor psykiatri"
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.94,Sykepleie- og jordmortjenester,86.941,Sykepleietjenester og andre helsetjenester i hjemmet
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.94,Sykepleie- og jordmortjenester,86.942,Helsestasjons- og skolehelsetjenester
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.95,Fysioterapi- og ergoterapitjenester,86.950,Fysioterapi- og ergoterapitjenester
